timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
40th < 2045,usa < oklahoma,usa < newMexico,hydrogen,100.0,capaExc
40th < 2050,usa < oklahoma,usa < newMexico,hydrogen,100.0,capaExc
40th < 2045,usa < texas,usa < newMexico,hydrogen,100.0,capaExc
40th < 2050,usa < texas,usa < newMexico,hydrogen,100.0,capaExc
40th < 2045,usa < utah,usa < newMexico,hydrogen,100.0,capaExc
40th < 2050,usa < utah,usa < newMexico,hydrogen,100.0,capaExc
40th < 2045,usa < pennsylvania,usa < newYork,hydrogen,100.0,capaExc
40th < 2050,usa < pennsylvania,usa < newYork,hydrogen,100.0,capaExc
40th < 2045,usa < rhodeIsland,usa < newYork,hydrogen,100.0,capaExc
40th < 2050,usa < rhodeIsland,usa < newYork,hydrogen,100.0,capaExc
40th < 2045,usa < vermont,usa < newYork,hydrogen,100.0,capaExc
40th < 2050,usa < vermont,usa < newYork,hydrogen,100.0,capaExc
40th < 2045,usa < southCarolina,usa < northCarolina,hydrogen,100.0,capaExc
40th < 2050,usa < southCarolina,usa < northCarolina,hydrogen,100.0,capaExc
40th < 2045,usa < tennessee,usa < northCarolina,hydrogen,100.0,capaExc
40th < 2050,usa < tennessee,usa < northCarolina,hydrogen,100.0,capaExc
40th < 2045,usa < virginia,usa < northCarolina,hydrogen,100.0,capaExc
40th < 2050,usa < virginia,usa < northCarolina,hydrogen,100.0,capaExc
40th < 2045,usa < southDakota,usa < northDakota,hydrogen,100.0,capaExc
40th < 2050,usa < southDakota,usa < northDakota,hydrogen,100.0,capaExc
40th < 2045,usa < pennsylvania,usa < ohio,hydrogen,100.0,capaExc
40th < 2050,usa < pennsylvania,usa < ohio,hydrogen,100.0,capaExc
40th < 2045,usa < westVirginia,usa < ohio,hydrogen,100.0,capaExc
40th < 2050,usa < westVirginia,usa < ohio,hydrogen,100.0,capaExc
40th < 2045,usa < texas,usa < oklahoma,hydrogen,100.0,capaExc
40th < 2050,usa < texas,usa < oklahoma,hydrogen,100.0,capaExc
40th < 2045,usa < washington,usa < oregon,hydrogen,100.0,capaExc
40th < 2050,usa < washington,usa < oregon,hydrogen,100.0,capaExc
40th < 2045,usa < westVirginia,usa < pennsylvania,hydrogen,100.0,capaExc
40th < 2050,usa < westVirginia,usa < pennsylvania,hydrogen,100.0,capaExc
40th < 2045,usa < wyoming,usa < southDakota,hydrogen,100.0,capaExc
40th < 2050,usa < wyoming,usa < southDakota,hydrogen,100.0,capaExc
40th < 2045,usa < virginia,usa < tennessee,hydrogen,100.0,capaExc
40th < 2050,usa < virginia,usa < tennessee,hydrogen,100.0,capaExc
40th < 2045,usa < wyoming,usa < utah,hydrogen,100.0,capaExc
40th < 2050,usa < wyoming,usa < utah,hydrogen,100.0,capaExc
40th < 2045,usa < westVirginia,usa < virginia,hydrogen,100.0,capaExc
40th < 2050,usa < westVirginia,usa < virginia,hydrogen,100.0,capaExc
10th < 2015,canada < canada_,usa < idaho,power,47.55759692171146,exc
10th < 2020,canada < canada_,usa < idaho,power,74.57809617907445,exc
20th < 2025,canada < canada_,usa < idaho,power,62.04572254731593,exc
20th < 2030,canada < canada_,usa < idaho,power,47.10428765347907,exc
30th < 2035,canada < canada_,usa < idaho,power,42.61991367051216,exc
30th < 2040,canada < canada_,usa < idaho,power,42.73278854453405,exc
40th < 2045,canada < canada_,usa < idaho,power,38.82357104859064,exc
40th < 2050,canada < canada_,usa < idaho,power,34.60416064063278,exc
10th < 2015,canada < canada_,usa < newHampshire,power,4.303881142678155,exc
10th < 2020,canada < canada_,usa < newHampshire,power,6.547404096084589,exc
20th < 2025,canada < canada_,usa < newHampshire,power,5.2081053506453605,exc
20th < 2030,canada < canada_,usa < newHampshire,power,4.771495398554331,exc
30th < 2035,canada < canada_,usa < newHampshire,power,3.5365805194719715,exc
30th < 2040,canada < canada_,usa < newHampshire,power,3.6889193920855092,exc
40th < 2045,canada < canada_,usa < newHampshire,power,5.356370977728197,exc
40th < 2050,canada < canada_,usa < newHampshire,power,5.438466865870235,exc
10th < 2015,canada < canada_,usa < ohio,power,80.71910073932628,exc
10th < 2020,canada < canada_,usa < ohio,power,114.4946184523893,exc
20th < 2025,canada < canada_,usa < ohio,power,118.312488608205,exc
20th < 2030,canada < canada_,usa < ohio,power,145.0540538296916,exc
30th < 2035,canada < canada_,usa < ohio,power,121.56705918536308,exc
30th < 2040,canada < canada_,usa < ohio,power,91.32174606373262,exc
40th < 2045,canada < canada_,usa < ohio,power,114.177195627554,exc
40th < 2050,canada < canada_,usa < ohio,power,131.2664526715251,exc
10th < 2015,canada < canada_,usa < wisconsin,power,6.12261333160975,exc
10th < 2020,canada < canada_,usa < wisconsin,power,8.132337728808865,exc
20th < 2025,canada < canada_,usa < wisconsin,power,7.1200002135438565,exc
20th < 2030,canada < canada_,usa < wisconsin,power,9.704637299528777,exc
30th < 2035,canada < canada_,usa < wisconsin,power,7.187741710770995,exc
30th < 2040,canada < canada_,usa < wisconsin,power,5.790675541903502,exc
40th < 2045,canada < canada_,usa < wisconsin,power,8.050115999695464,exc
40th < 2050,canada < canada_,usa < wisconsin,power,8.444585794889383,exc
10th < 2015,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,6.952493496745335,exc
10th < 2020,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,7.615403600050449,exc
20th < 2025,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,6.158058773433166,exc
20th < 2030,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,6.793496429387262,exc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,7.169588813225614,exc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,8.746106392425586,exc
40th < 2045,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,7.6356981151878776,exc
40th < 2050,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,8.078584966925522,exc
10th < 2015,mexico < bajaCalifornia,mexico < noroeste,power,17.792491322869736,exc
10th < 2020,mexico < bajaCalifornia,mexico < noroeste,power,21.010020877295286,exc
20th < 2025,mexico < bajaCalifornia,mexico < noroeste,power,49.70210695297179,exc
20th < 2030,mexico < bajaCalifornia,mexico < noroeste,power,78.59625500921922,exc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,power,93.43770131535804,exc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,power,97.22146658500203,exc
40th < 2045,mexico < bajaCalifornia,mexico < noroeste,power,89.30825526450334,exc
40th < 2050,mexico < bajaCalifornia,mexico < noroeste,power,93.980182215576,exc
10th < 2015,mexico < bajaCaliforniaSur,mexico < noroeste,power,4.618484977903384,exc
10th < 2020,mexico < bajaCaliforniaSur,mexico < noroeste,power,17.4488006403589,exc
20th < 2025,mexico < bajaCaliforniaSur,mexico < noroeste,power,15.198651576103375,exc
20th < 2030,mexico < bajaCaliforniaSur,mexico < noroeste,power,15.900630947799696,exc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,power,16.648858607215473,exc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,power,15.107097654479436,exc
40th < 2045,mexico < bajaCaliforniaSur,mexico < noroeste,power,17.599684344417685,exc
40th < 2050,mexico < bajaCaliforniaSur,mexico < noroeste,power,20.107929117900714,exc
10th < 2015,usa < arizona,usa < colorado,power,1.1852549077878367,exc
10th < 2020,usa < arizona,usa < colorado,power,2.6800978092802317,exc
20th < 2025,usa < arizona,usa < colorado,power,2.913644077933277,exc
20th < 2030,usa < arizona,usa < colorado,power,6.451117474469279,exc
30th < 2035,usa < arizona,usa < colorado,power,5.480637893494723,exc
30th < 2040,usa < arizona,usa < colorado,power,6.040508712395371,exc
40th < 2045,usa < arizona,usa < colorado,power,16.210718035445076,exc
40th < 2050,usa < arizona,usa < colorado,power,36.001258469504556,exc
10th < 2015,usa < colorado,usa < nebraska,power,1.4080074606257176,exc
10th < 2020,usa < colorado,usa < nebraska,power,4.254871291951505,exc
20th < 2025,usa < colorado,usa < nebraska,power,3.449132668376664,exc
20th < 2030,usa < colorado,usa < nebraska,power,6.089763530819008,exc
30th < 2035,usa < colorado,usa < nebraska,power,5.928191070780753,exc
30th < 2040,usa < colorado,usa < nebraska,power,6.081465856973211,exc
40th < 2045,usa < colorado,usa < nebraska,power,4.795198441534503,exc
40th < 2050,usa < colorado,usa < nebraska,power,4.56104445912914,exc
10th < 2015,usa < colorado,usa < oklahoma,power,10.170870750054759,exc
10th < 2020,usa < colorado,usa < oklahoma,power,13.7978632516411,exc
20th < 2025,usa < colorado,usa < oklahoma,power,20.62965374681428,exc
20th < 2030,usa < colorado,usa < oklahoma,power,33.00747131735376,exc
30th < 2035,usa < colorado,usa < oklahoma,power,30.638461919195354,exc
30th < 2040,usa < colorado,usa < oklahoma,power,30.86103488247636,exc
40th < 2045,usa < colorado,usa < oklahoma,power,26.94876063142273,exc
40th < 2050,usa < colorado,usa < oklahoma,power,20.731491765607508,exc
10th < 2015,usa < illinois,usa < michigan,power,7.916163647759659e-6,exc
10th < 2020,usa < illinois,usa < michigan,power,1.58088907422301e-5,exc
20th < 2025,usa < illinois,usa < michigan,power,1.6684815343645235e-5,exc
20th < 2030,usa < illinois,usa < michigan,power,1.8134984333134783e-5,exc
30th < 2035,usa < illinois,usa < michigan,power,1.923564685784688e-5,exc
30th < 2040,usa < illinois,usa < michigan,power,1.99428970379904e-5,exc
40th < 2045,usa < illinois,usa < michigan,power,2.332114695316632e-5,exc
40th < 2050,usa < illinois,usa < michigan,power,2.766239703812111e-5,exc
10th < 2015,usa < kentucky,usa < missouri,power,8.475692327154027e-6,exc
10th < 2020,usa < kentucky,usa < missouri,power,1.9510987037443425e-5,exc
20th < 2025,usa < kentucky,usa < missouri,power,1.8677181451413046e-5,exc
20th < 2030,usa < kentucky,usa < missouri,power,1.884194491023143e-5,exc
30th < 2035,usa < kentucky,usa < missouri,power,2.0112979351327973e-5,exc
30th < 2040,usa < kentucky,usa < missouri,power,2.1530314706279468e-5,exc
40th < 2045,usa < kentucky,usa < missouri,power,2.476360837171249e-5,exc
40th < 2050,usa < kentucky,usa < missouri,power,2.7632502138292358e-5,exc
10th < 2015,usa < montana,usa < southDakota,power,1.1676683539470329e-5,exc
10th < 2020,usa < montana,usa < southDakota,power,3.3483515967195765e-5,exc
20th < 2025,usa < montana,usa < southDakota,power,2.883807940668773e-5,exc
20th < 2030,usa < montana,usa < southDakota,power,3.726006312754662e-5,exc
30th < 2035,usa < montana,usa < southDakota,power,4.458923577324647e-5,exc
30th < 2040,usa < montana,usa < southDakota,power,5.7671703459013016e-5,exc
40th < 2045,usa < montana,usa < southDakota,power,7.028825406447169e-5,exc
40th < 2050,usa < montana,usa < southDakota,power,8.234546891968266e-5,exc
10th < 2015,usa < newMexico,usa < oklahoma,power,0.00019908307428611715,exc
10th < 2020,usa < newMexico,usa < oklahoma,power,0.0004531004188056402,exc
20th < 2025,usa < newMexico,usa < oklahoma,power,0.00040213520564449684,exc
20th < 2030,usa < newMexico,usa < oklahoma,power,0.0005420469203925345,exc
30th < 2035,usa < newMexico,usa < oklahoma,power,0.00041944058808333684,exc
30th < 2040,usa < newMexico,usa < oklahoma,power,0.00041037316988459235,exc
40th < 2045,usa < newMexico,usa < oklahoma,power,0.0004709517455986199,exc
40th < 2050,usa < newMexico,usa < oklahoma,power,0.0005009078315946831,exc
10th < 2015,usa < newYork,usa < rhodeIsland,power,8.584450431106486e-6,exc
10th < 2020,usa < newYork,usa < rhodeIsland,power,1.638233349992119e-5,exc
20th < 2025,usa < newYork,usa < rhodeIsland,power,1.6236355256560757e-5,exc
20th < 2030,usa < newYork,usa < rhodeIsland,power,1.6981248749825936e-5,exc
30th < 2035,usa < newYork,usa < rhodeIsland,power,1.9114261115716143e-5,exc
30th < 2040,usa < newYork,usa < rhodeIsland,power,2.1868023078357118e-5,exc
40th < 2045,usa < newYork,usa < rhodeIsland,power,2.373924772884659e-5,exc
40th < 2050,usa < newYork,usa < rhodeIsland,power,2.700220363499643e-5,exc
10th < 2015,canada < canada_,usa < maine,power,18.915741271762563,exc
10th < 2020,canada < canada_,usa < maine,power,16.240019289385135,exc
20th < 2025,canada < canada_,usa < maine,power,14.644023295629514,exc
20th < 2030,canada < canada_,usa < maine,power,14.047161596705344,exc
30th < 2035,canada < canada_,usa < maine,power,13.001038849769587,exc
30th < 2040,canada < canada_,usa < maine,power,13.266819407828883,exc
40th < 2045,canada < canada_,usa < maine,power,13.63658591349122,exc
40th < 2050,canada < canada_,usa < maine,power,12.521732447731887,exc
10th < 2015,canada < canada_,usa < michigan,power,8.018648770385008,exc
10th < 2020,canada < canada_,usa < michigan,power,7.328387503005169,exc
20th < 2025,canada < canada_,usa < michigan,power,8.055513135524434,exc
20th < 2030,canada < canada_,usa < michigan,power,11.23146479645668,exc
30th < 2035,canada < canada_,usa < michigan,power,10.792251046763345,exc
30th < 2040,canada < canada_,usa < michigan,power,9.462498337684753,exc
40th < 2045,canada < canada_,usa < michigan,power,11.707532125721949,exc
40th < 2050,canada < canada_,usa < michigan,power,12.449330451387443,exc
10th < 2015,canada < canada_,usa < minnesota,power,9.603532426441644,exc
10th < 2020,canada < canada_,usa < minnesota,power,10.65156180053505,exc
20th < 2025,canada < canada_,usa < minnesota,power,9.429960369539442,exc
20th < 2030,canada < canada_,usa < minnesota,power,9.321296856886304,exc
30th < 2035,canada < canada_,usa < minnesota,power,7.459524002069894,exc
30th < 2040,canada < canada_,usa < minnesota,power,6.729204802327687,exc
40th < 2045,canada < canada_,usa < minnesota,power,6.793389862988514,exc
40th < 2050,canada < canada_,usa < minnesota,power,6.730565182002281,exc
10th < 2015,canada < canada_,usa < montana,power,16.926375993795997,exc
10th < 2020,canada < canada_,usa < montana,power,23.435774536747534,exc
20th < 2025,canada < canada_,usa < montana,power,20.704292574862336,exc
20th < 2030,canada < canada_,usa < montana,power,18.92371731495064,exc
30th < 2035,canada < canada_,usa < montana,power,17.536296846000408,exc
30th < 2040,canada < canada_,usa < montana,power,18.121765535972948,exc
40th < 2045,canada < canada_,usa < montana,power,17.547255755490127,exc
40th < 2050,canada < canada_,usa < montana,power,15.242971020988612,exc
10th < 2015,canada < canada_,usa < newYork,power,46.62806622049762,exc
10th < 2020,canada < canada_,usa < newYork,power,73.68443486928206,exc
20th < 2025,canada < canada_,usa < newYork,power,64.14812415892807,exc
20th < 2030,canada < canada_,usa < newYork,power,54.88710803856538,exc
30th < 2035,canada < canada_,usa < newYork,power,49.892626379796425,exc
30th < 2040,canada < canada_,usa < newYork,power,43.6872209792841,exc
40th < 2045,canada < canada_,usa < newYork,power,57.17112120810241,exc
40th < 2050,canada < canada_,usa < newYork,power,75.92964150002304,exc
10th < 2015,canada < canada_,usa < northDakota,power,1.192699855279066,exc
10th < 2020,canada < canada_,usa < northDakota,power,0.8079211083293212,exc
20th < 2025,canada < canada_,usa < northDakota,power,0.7329171740074744,exc
20th < 2030,canada < canada_,usa < northDakota,power,0.7846559002000875,exc
30th < 2035,canada < canada_,usa < northDakota,power,0.6793387534987008,exc
30th < 2040,canada < canada_,usa < northDakota,power,0.6332620711729471,exc
40th < 2045,canada < canada_,usa < northDakota,power,0.6211243179487524,exc
40th < 2050,canada < canada_,usa < northDakota,power,0.6155004891644367,exc
10th < 2015,canada < canada_,usa < vermont,power,20.255967161753635,exc
10th < 2020,canada < canada_,usa < vermont,power,18.15346373418767,exc
20th < 2025,canada < canada_,usa < vermont,power,15.623936684241949,exc
20th < 2030,canada < canada_,usa < vermont,power,13.079421866471181,exc
30th < 2035,canada < canada_,usa < vermont,power,11.324894892283618,exc
30th < 2040,canada < canada_,usa < vermont,power,11.316147885349398,exc
40th < 2045,canada < canada_,usa < vermont,power,13.85072230163617,exc
40th < 2050,canada < canada_,usa < vermont,power,15.005579413100952,exc
10th < 2015,canada < canada_,usa < washington,power,74.91456914292539,exc
10th < 2020,canada < canada_,usa < washington,power,126.91567749778895,exc
20th < 2025,canada < canada_,usa < washington,power,107.69597354811683,exc
20th < 2030,canada < canada_,usa < washington,power,80.81194306034408,exc
30th < 2035,canada < canada_,usa < washington,power,83.47363438729153,exc
30th < 2040,canada < canada_,usa < washington,power,83.73988991846544,exc
40th < 2045,canada < canada_,usa < washington,power,76.09446596475,exc
40th < 2050,canada < canada_,usa < washington,power,63.32255909468413,exc
10th < 2015,mexico < bajaCalifornia,usa < california,power,34.951296847518805,exc
10th < 2020,mexico < bajaCalifornia,usa < california,power,95.85201782503366,exc
20th < 2025,mexico < bajaCalifornia,usa < california,power,370.6947772878395,exc
20th < 2030,mexico < bajaCalifornia,usa < california,power,655.24181980196,exc
30th < 2035,mexico < bajaCalifornia,usa < california,power,684.14343712373,exc
30th < 2040,mexico < bajaCalifornia,usa < california,power,736.3080676364644,exc
40th < 2045,mexico < bajaCalifornia,usa < california,power,760.0003493147269,exc
40th < 2050,mexico < bajaCalifornia,usa < california,power,768.2083438119691,exc
10th < 2015,mexico < central,mexico < occidental,power,23.381990254699804,exc
10th < 2020,mexico < central,mexico < occidental,power,19.374777438878,exc
20th < 2025,mexico < central,mexico < occidental,power,26.88475546055257,exc
20th < 2030,mexico < central,mexico < occidental,power,34.45090832988419,exc
30th < 2035,mexico < central,mexico < occidental,power,31.56084442809092,exc
30th < 2040,mexico < central,mexico < occidental,power,25.762174032907026,exc
40th < 2045,mexico < central,mexico < occidental,power,23.79545420633404,exc
40th < 2050,mexico < central,mexico < occidental,power,22.710856126247176,exc
10th < 2015,mexico < central,mexico < oriental,power,3.894961659621154,exc
10th < 2020,mexico < central,mexico < oriental,power,11.568758130639885,exc
20th < 2025,mexico < central,mexico < oriental,power,32.35468994407385,exc
20th < 2030,mexico < central,mexico < oriental,power,57.125566560381756,exc
30th < 2035,mexico < central,mexico < oriental,power,53.430250061798716,exc
30th < 2040,mexico < central,mexico < oriental,power,48.740583974785594,exc
40th < 2045,mexico < central,mexico < oriental,power,48.545885826790204,exc
40th < 2050,mexico < central,mexico < oriental,power,54.69210919688087,exc
10th < 2015,mexico < noreste,mexico < norte,power,9.053489268681231,exc
10th < 2020,mexico < noreste,mexico < norte,power,11.104313428037155,exc
20th < 2025,mexico < noreste,mexico < norte,power,41.72201990088452,exc
20th < 2030,mexico < noreste,mexico < norte,power,71.64805902676966,exc
30th < 2035,mexico < noreste,mexico < norte,power,84.37035784962364,exc
30th < 2040,mexico < noreste,mexico < norte,power,105.15676252500752,exc
40th < 2045,mexico < noreste,mexico < norte,power,115.09519508228414,exc
40th < 2050,mexico < noreste,mexico < norte,power,123.99849138240138,exc
10th < 2015,mexico < noreste,mexico < occidental,power,0.8782410878611122,exc
10th < 2020,mexico < noreste,mexico < occidental,power,1.9339408795367163,exc
20th < 2025,mexico < noreste,mexico < occidental,power,7.543486991411948,exc
20th < 2030,mexico < noreste,mexico < occidental,power,13.842857815099721,exc
30th < 2035,mexico < noreste,mexico < occidental,power,39.51311473153456,exc
30th < 2040,mexico < noreste,mexico < occidental,power,73.89092901524165,exc
40th < 2045,mexico < noreste,mexico < occidental,power,172.57325075483195,exc
40th < 2050,mexico < noreste,mexico < occidental,power,298.3170857918654,exc
10th < 2015,mexico < noreste,mexico < oriental,power,0.05342471840462874,exc
10th < 2020,mexico < noreste,mexico < oriental,power,0.1442357134051074,exc
20th < 2025,mexico < noreste,mexico < oriental,power,18.146153954931318,exc
20th < 2030,mexico < noreste,mexico < oriental,power,33.867917130084884,exc
30th < 2035,mexico < noreste,mexico < oriental,power,41.47866801358823,exc
30th < 2040,mexico < noreste,mexico < oriental,power,61.00574882288408,exc
40th < 2045,mexico < noreste,mexico < oriental,power,85.7005642039793,exc
40th < 2050,mexico < noreste,mexico < oriental,power,152.64098465501084,exc
10th < 2015,mexico < noroeste,mexico < norte,power,3.051549923755416,exc
10th < 2020,mexico < noroeste,mexico < norte,power,4.110478975641069,exc
20th < 2025,mexico < noroeste,mexico < norte,power,16.01007047011835,exc
20th < 2030,mexico < noroeste,mexico < norte,power,28.34220701826691,exc
30th < 2035,mexico < noroeste,mexico < norte,power,30.838159250965923,exc
30th < 2040,mexico < noroeste,mexico < norte,power,25.548964479630655,exc
40th < 2045,mexico < noroeste,mexico < norte,power,29.504671572429775,exc
40th < 2050,mexico < noroeste,mexico < norte,power,27.627283534587423,exc
10th < 2015,mexico < noroeste,mexico < occidental,power,22.306538345456737,exc
10th < 2020,mexico < noroeste,mexico < occidental,power,35.16308572220736,exc
20th < 2025,mexico < noroeste,mexico < occidental,power,82.14927956947182,exc
20th < 2030,mexico < noroeste,mexico < occidental,power,119.31430310507855,exc
30th < 2035,mexico < noroeste,mexico < occidental,power,144.2116299208445,exc
30th < 2040,mexico < noroeste,mexico < occidental,power,150.51310669222755,exc
40th < 2045,mexico < noroeste,mexico < occidental,power,136.21330599226613,exc
40th < 2050,mexico < noroeste,mexico < occidental,power,166.13102762932797,exc
10th < 2015,mexico < norte,mexico < occidental,power,2.1935265205318195e-5,exc
10th < 2020,mexico < norte,mexico < occidental,power,4.5116940762846496e-5,exc
20th < 2025,mexico < norte,mexico < occidental,power,3.99279188319483e-5,exc
20th < 2030,mexico < norte,mexico < occidental,power,4.383641972078332e-5,exc
30th < 2035,mexico < norte,mexico < occidental,power,4.524031570247932e-5,exc
30th < 2040,mexico < norte,mexico < occidental,power,5.0259815355192015e-5,exc
40th < 2045,mexico < norte,mexico < occidental,power,8.450404983298515e-5,exc
40th < 2050,mexico < norte,mexico < occidental,power,0.00015222853386181976,exc
10th < 2015,mexico < occidental,mexico < oriental,power,0.550964490064962,exc
10th < 2020,mexico < occidental,mexico < oriental,power,1.7249685850693588,exc
20th < 2025,mexico < occidental,mexico < oriental,power,48.08623812550275,exc
20th < 2030,mexico < occidental,mexico < oriental,power,89.62603745975672,exc
30th < 2035,mexico < occidental,mexico < oriental,power,106.4813165620739,exc
30th < 2040,mexico < occidental,mexico < oriental,power,109.58459467537864,exc
40th < 2045,mexico < occidental,mexico < oriental,power,116.3360931733448,exc
40th < 2050,mexico < occidental,mexico < oriental,power,215.88089067176648,exc
10th < 2015,mexico < oriental,mexico < peninsular,power,2.954380719854074,exc
10th < 2020,mexico < oriental,mexico < peninsular,power,5.63192172292182,exc
20th < 2025,mexico < oriental,mexico < peninsular,power,11.88667474455531,exc
20th < 2030,mexico < oriental,mexico < peninsular,power,17.820351279906742,exc
30th < 2035,mexico < oriental,mexico < peninsular,power,22.34359384911491,exc
30th < 2040,mexico < oriental,mexico < peninsular,power,27.300222486602983,exc
40th < 2045,mexico < oriental,mexico < peninsular,power,35.0753169949866,exc
40th < 2050,mexico < oriental,mexico < peninsular,power,34.82747473129158,exc
10th < 2015,usa < alabama,usa < florida,power,14.925151537714216,exc
10th < 2020,usa < alabama,usa < florida,power,20.492345302926378,exc
20th < 2025,usa < alabama,usa < florida,power,19.633961361110032,exc
20th < 2030,usa < alabama,usa < florida,power,20.867381934939523,exc
30th < 2035,usa < alabama,usa < florida,power,19.381176032968863,exc
30th < 2040,usa < alabama,usa < florida,power,19.768882533524234,exc
40th < 2045,usa < alabama,usa < florida,power,20.92533859825733,exc
40th < 2050,usa < alabama,usa < florida,power,17.660952992836226,exc
10th < 2015,usa < alabama,usa < georgia,power,31.85435478128645,exc
10th < 2020,usa < alabama,usa < georgia,power,33.70525709461873,exc
20th < 2025,usa < alabama,usa < georgia,power,34.0566307746796,exc
20th < 2030,usa < alabama,usa < georgia,power,36.784167901490704,exc
30th < 2035,usa < alabama,usa < georgia,power,34.43251890200486,exc
30th < 2040,usa < alabama,usa < georgia,power,33.72432609890885,exc
40th < 2045,usa < alabama,usa < georgia,power,33.2911225697283,exc
40th < 2050,usa < alabama,usa < georgia,power,33.805876942808005,exc
10th < 2015,usa < alabama,usa < mississippi,power,27.888439382672367,exc
10th < 2020,usa < alabama,usa < mississippi,power,24.87137573240958,exc
20th < 2025,usa < alabama,usa < mississippi,power,18.762548063150273,exc
20th < 2030,usa < alabama,usa < mississippi,power,11.291764273988226,exc
30th < 2035,usa < alabama,usa < mississippi,power,19.108121341316455,exc
30th < 2040,usa < alabama,usa < mississippi,power,19.880262962623565,exc
40th < 2045,usa < alabama,usa < mississippi,power,15.23237792414255,exc
40th < 2050,usa < alabama,usa < mississippi,power,14.380100666179013,exc
10th < 2015,usa < alabama,usa < tennessee,power,3.677085801281192,exc
10th < 2020,usa < alabama,usa < tennessee,power,5.393309735801122,exc
20th < 2025,usa < alabama,usa < tennessee,power,5.360824126818572,exc
20th < 2030,usa < alabama,usa < tennessee,power,5.494044965827994,exc
30th < 2035,usa < alabama,usa < tennessee,power,5.72902638000721,exc
30th < 2040,usa < alabama,usa < tennessee,power,4.8865644535853665,exc
40th < 2045,usa < alabama,usa < tennessee,power,4.854929050485171,exc
40th < 2050,usa < alabama,usa < tennessee,power,4.6955787239729405,exc
10th < 2015,usa < arizona,usa < california,power,16.470575635744584,exc
10th < 2020,usa < arizona,usa < california,power,25.983133164058025,exc
20th < 2025,usa < arizona,usa < california,power,42.555705076065976,exc
20th < 2030,usa < arizona,usa < california,power,57.48312879357644,exc
30th < 2035,usa < arizona,usa < california,power,76.74400052221704,exc
30th < 2040,usa < arizona,usa < california,power,101.70414976014841,exc
40th < 2045,usa < arizona,usa < california,power,122.18781740808238,exc
40th < 2050,usa < arizona,usa < california,power,141.31884761585025,exc
10th < 2015,usa < arizona,usa < nevada,power,10.367096227773642,exc
10th < 2020,usa < arizona,usa < nevada,power,9.419459134539279,exc
20th < 2025,usa < arizona,usa < nevada,power,14.578075967277098,exc
20th < 2030,usa < arizona,usa < nevada,power,22.305777507930944,exc
30th < 2035,usa < arizona,usa < nevada,power,22.522647017989865,exc
30th < 2040,usa < arizona,usa < nevada,power,21.176474276882104,exc
40th < 2045,usa < arizona,usa < nevada,power,20.272374788936283,exc
40th < 2050,usa < arizona,usa < nevada,power,27.362430967108594,exc
10th < 2015,usa < arizona,usa < newMexico,power,42.13284251320012,exc
10th < 2020,usa < arizona,usa < newMexico,power,50.43574571133566,exc
20th < 2025,usa < arizona,usa < newMexico,power,69.83449357545356,exc
20th < 2030,usa < arizona,usa < newMexico,power,88.68508850342735,exc
30th < 2035,usa < arizona,usa < newMexico,power,83.42015690565717,exc
30th < 2040,usa < arizona,usa < newMexico,power,75.78413202908104,exc
40th < 2045,usa < arizona,usa < newMexico,power,75.3909004680869,exc
40th < 2050,usa < arizona,usa < newMexico,power,96.01673073918084,exc
10th < 2015,usa < arizona,usa < utah,power,0.5881531845958461,exc
10th < 2020,usa < arizona,usa < utah,power,0.5213068699856521,exc
20th < 2025,usa < arizona,usa < utah,power,0.5608903234496082,exc
20th < 2030,usa < arizona,usa < utah,power,0.6009488071326984,exc
30th < 2035,usa < arizona,usa < utah,power,0.6078073533549142,exc
30th < 2040,usa < arizona,usa < utah,power,0.6275720024485091,exc
40th < 2045,usa < arizona,usa < utah,power,0.6120683436012873,exc
40th < 2050,usa < arizona,usa < utah,power,0.734885251506468,exc
10th < 2015,usa < arkansas,usa < louisiana,power,28.72309712551584,exc
10th < 2020,usa < arkansas,usa < louisiana,power,24.9435402016357,exc
20th < 2025,usa < arkansas,usa < louisiana,power,21.70465285106086,exc
20th < 2030,usa < arkansas,usa < louisiana,power,18.725311391573328,exc
30th < 2035,usa < arkansas,usa < louisiana,power,20.959704388152993,exc
30th < 2040,usa < arkansas,usa < louisiana,power,24.842024948533243,exc
40th < 2045,usa < arkansas,usa < louisiana,power,20.782269434032678,exc
40th < 2050,usa < arkansas,usa < louisiana,power,27.115499393273048,exc
10th < 2015,usa < arkansas,usa < mississippi,power,9.433970836685155,exc
10th < 2020,usa < arkansas,usa < mississippi,power,8.14740512177264,exc
