timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
10th < 2015,usa < newMexico,usa < oklahoma,hydrogen,100.0,capaExc
10th < 2020,usa < newMexico,usa < oklahoma,hydrogen,100.0,capaExc
10th < 2015,usa < newMexico,usa < texas,hydrogen,100.0,capaExc
10th < 2020,usa < newMexico,usa < texas,hydrogen,100.0,capaExc
10th < 2015,usa < newMexico,usa < utah,hydrogen,100.0,capaExc
10th < 2020,usa < newMexico,usa < utah,hydrogen,100.0,capaExc
10th < 2015,usa < newYork,usa < pennsylvania,hydrogen,100.0,capaExc
10th < 2020,usa < newYork,usa < pennsylvania,hydrogen,100.0,capaExc
10th < 2015,usa < newYork,usa < rhodeIsland,hydrogen,100.0,capaExc
10th < 2020,usa < newYork,usa < rhodeIsland,hydrogen,100.0,capaExc
10th < 2015,usa < newYork,usa < vermont,hydrogen,100.0,capaExc
10th < 2020,usa < newYork,usa < vermont,hydrogen,100.0,capaExc
10th < 2015,usa < northCarolina,usa < southCarolina,hydrogen,100.0,capaExc
10th < 2020,usa < northCarolina,usa < southCarolina,hydrogen,100.0,capaExc
10th < 2015,usa < northCarolina,usa < tennessee,hydrogen,100.0,capaExc
10th < 2020,usa < northCarolina,usa < tennessee,hydrogen,100.0,capaExc
10th < 2015,usa < northCarolina,usa < virginia,hydrogen,100.0,capaExc
10th < 2020,usa < northCarolina,usa < virginia,hydrogen,100.0,capaExc
10th < 2015,usa < northDakota,usa < southDakota,hydrogen,100.0,capaExc
10th < 2020,usa < northDakota,usa < southDakota,hydrogen,100.0,capaExc
10th < 2015,usa < ohio,usa < pennsylvania,hydrogen,100.0,capaExc
10th < 2020,usa < ohio,usa < pennsylvania,hydrogen,100.0,capaExc
10th < 2015,usa < ohio,usa < westVirginia,hydrogen,100.0,capaExc
10th < 2020,usa < ohio,usa < westVirginia,hydrogen,100.0,capaExc
10th < 2015,usa < oklahoma,usa < texas,hydrogen,100.0,capaExc
10th < 2020,usa < oklahoma,usa < texas,hydrogen,100.0,capaExc
10th < 2015,usa < oregon,usa < washington,hydrogen,100.0,capaExc
10th < 2020,usa < oregon,usa < washington,hydrogen,100.0,capaExc
10th < 2015,usa < pennsylvania,usa < westVirginia,hydrogen,100.0,capaExc
10th < 2020,usa < pennsylvania,usa < westVirginia,hydrogen,100.0,capaExc
10th < 2015,usa < southDakota,usa < wyoming,hydrogen,100.0,capaExc
10th < 2020,usa < southDakota,usa < wyoming,hydrogen,100.0,capaExc
10th < 2015,usa < tennessee,usa < virginia,hydrogen,100.0,capaExc
10th < 2020,usa < tennessee,usa < virginia,hydrogen,100.0,capaExc
10th < 2015,usa < utah,usa < wyoming,hydrogen,100.0,capaExc
10th < 2020,usa < utah,usa < wyoming,hydrogen,100.0,capaExc
10th < 2015,usa < virginia,usa < westVirginia,hydrogen,100.0,capaExc
10th < 2020,usa < virginia,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < idaho,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < idaho,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < maine,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < maine,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < michigan,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < michigan,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < minnesota,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < minnesota,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < montana,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < montana,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < newHampshire,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < newHampshire,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < newYork,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < newYork,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < northDakota,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < northDakota,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < ohio,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < ohio,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < vermont,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < vermont,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < washington,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < washington,hydrogen,100.0,capaExc
20th < 2025,canada < canada_,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2030,canada < canada_,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2025,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,100.0,capaExc
20th < 2030,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,100.0,capaExc
20th < 2025,mexico < bajaCalifornia,mexico < noroeste,hydrogen,100.0,capaExc
20th < 2030,mexico < bajaCalifornia,mexico < noroeste,hydrogen,100.0,capaExc
20th < 2025,mexico < bajaCalifornia,usa < california,hydrogen,100.0,capaExc
20th < 2030,mexico < bajaCalifornia,usa < california,hydrogen,100.0,capaExc
20th < 2025,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,100.0,capaExc
20th < 2030,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,100.0,capaExc
20th < 2025,mexico < central,mexico < occidental,hydrogen,100.0,capaExc
20th < 2030,mexico < central,mexico < occidental,hydrogen,100.0,capaExc
20th < 2025,mexico < central,mexico < oriental,hydrogen,100.0,capaExc
20th < 2030,mexico < central,mexico < oriental,hydrogen,100.0,capaExc
20th < 2025,mexico < noreste,mexico < norte,hydrogen,100.0,capaExc
20th < 2030,mexico < noreste,mexico < norte,hydrogen,100.0,capaExc
20th < 2025,mexico < noreste,mexico < occidental,hydrogen,100.0,capaExc
20th < 2030,mexico < noreste,mexico < occidental,hydrogen,100.0,capaExc
20th < 2025,mexico < noreste,mexico < oriental,hydrogen,100.0,capaExc
20th < 2030,mexico < noreste,mexico < oriental,hydrogen,100.0,capaExc
20th < 2025,mexico < noreste,usa < texas,hydrogen,100.0,capaExc
20th < 2030,mexico < noreste,usa < texas,hydrogen,100.0,capaExc
20th < 2025,mexico < noroeste,mexico < norte,hydrogen,100.0,capaExc
20th < 2030,mexico < noroeste,mexico < norte,hydrogen,100.0,capaExc
20th < 2025,mexico < noroeste,mexico < occidental,hydrogen,100.0,capaExc
20th < 2030,mexico < noroeste,mexico < occidental,hydrogen,100.0,capaExc
20th < 2025,mexico < noroeste,usa < arizona,hydrogen,100.0,capaExc
20th < 2030,mexico < noroeste,usa < arizona,hydrogen,100.0,capaExc
20th < 2025,mexico < norte,mexico < occidental,hydrogen,100.0,capaExc
20th < 2030,mexico < norte,mexico < occidental,hydrogen,100.0,capaExc
20th < 2025,mexico < norte,usa < newMexico,hydrogen,100.0,capaExc
20th < 2030,mexico < norte,usa < newMexico,hydrogen,100.0,capaExc
20th < 2025,mexico < norte,usa < texas,hydrogen,100.0,capaExc
20th < 2030,mexico < norte,usa < texas,hydrogen,100.0,capaExc
20th < 2025,mexico < occidental,mexico < oriental,hydrogen,100.0,capaExc
20th < 2030,mexico < occidental,mexico < oriental,hydrogen,100.0,capaExc
20th < 2025,mexico < oriental,mexico < peninsular,hydrogen,100.0,capaExc
20th < 2030,mexico < oriental,mexico < peninsular,hydrogen,100.0,capaExc
20th < 2025,usa < alabama,usa < florida,hydrogen,100.0,capaExc
20th < 2030,usa < alabama,usa < florida,hydrogen,100.0,capaExc
20th < 2025,usa < alabama,usa < georgia,hydrogen,100.0,capaExc
20th < 2030,usa < alabama,usa < georgia,hydrogen,100.0,capaExc
20th < 2025,usa < alabama,usa < mississippi,hydrogen,100.0,capaExc
20th < 2030,usa < alabama,usa < mississippi,hydrogen,100.0,capaExc
20th < 2025,usa < alabama,usa < tennessee,hydrogen,100.0,capaExc
20th < 2030,usa < alabama,usa < tennessee,hydrogen,100.0,capaExc
20th < 2025,usa < arizona,usa < california,hydrogen,100.0,capaExc
20th < 2030,usa < arizona,usa < california,hydrogen,100.0,capaExc
20th < 2025,usa < arizona,usa < colorado,hydrogen,100.0,capaExc
20th < 2030,usa < arizona,usa < colorado,hydrogen,100.0,capaExc
20th < 2025,usa < arizona,usa < nevada,hydrogen,100.0,capaExc
20th < 2030,usa < arizona,usa < nevada,hydrogen,100.0,capaExc
20th < 2025,usa < arizona,usa < newMexico,hydrogen,100.0,capaExc
20th < 2030,usa < arizona,usa < newMexico,hydrogen,100.0,capaExc
20th < 2025,usa < arizona,usa < utah,hydrogen,100.0,capaExc
20th < 2030,usa < arizona,usa < utah,hydrogen,100.0,capaExc
20th < 2025,usa < arkansas,usa < louisiana,hydrogen,100.0,capaExc
20th < 2030,usa < arkansas,usa < louisiana,hydrogen,100.0,capaExc
20th < 2025,usa < arkansas,usa < mississippi,hydrogen,100.0,capaExc
20th < 2030,usa < arkansas,usa < mississippi,hydrogen,100.0,capaExc
20th < 2025,usa < arkansas,usa < missouri,hydrogen,100.0,capaExc
20th < 2030,usa < arkansas,usa < missouri,hydrogen,100.0,capaExc
20th < 2025,usa < arkansas,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2030,usa < arkansas,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2025,usa < arkansas,usa < tennessee,hydrogen,100.0,capaExc
20th < 2030,usa < arkansas,usa < tennessee,hydrogen,100.0,capaExc
20th < 2025,usa < arkansas,usa < texas,hydrogen,100.0,capaExc
20th < 2030,usa < arkansas,usa < texas,hydrogen,100.0,capaExc
20th < 2025,usa < california,usa < nevada,hydrogen,100.0,capaExc
20th < 2030,usa < california,usa < nevada,hydrogen,100.0,capaExc
20th < 2025,usa < california,usa < oregon,hydrogen,100.0,capaExc
20th < 2030,usa < california,usa < oregon,hydrogen,100.0,capaExc
20th < 2025,usa < colorado,usa < kansas,hydrogen,100.0,capaExc
20th < 2030,usa < colorado,usa < kansas,hydrogen,100.0,capaExc
20th < 2025,usa < colorado,usa < nebraska,hydrogen,100.0,capaExc
20th < 2030,usa < colorado,usa < nebraska,hydrogen,100.0,capaExc
20th < 2025,usa < colorado,usa < newMexico,hydrogen,100.0,capaExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,100.0,capaExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2025,usa < colorado,usa < utah,hydrogen,100.0,capaExc
20th < 2030,usa < colorado,usa < utah,hydrogen,100.0,capaExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,100.0,capaExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,100.0,capaExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,100.0,capaExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,100.0,capaExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,100.0,capaExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,100.0,capaExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,100.0,capaExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,100.0,capaExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,100.0,capaExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,100.0,capaExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,100.0,capaExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,100.0,capaExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2025,usa < florida,usa < georgia,hydrogen,100.0,capaExc
20th < 2030,usa < florida,usa < georgia,hydrogen,100.0,capaExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,100.0,capaExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,100.0,capaExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,100.0,capaExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,100.0,capaExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,100.0,capaExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,100.0,capaExc
20th < 2025,usa < idaho,usa < montana,hydrogen,100.0,capaExc
20th < 2030,usa < idaho,usa < montana,hydrogen,100.0,capaExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,100.0,capaExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,100.0,capaExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,100.0,capaExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,100.0,capaExc
20th < 2025,usa < idaho,usa < utah,hydrogen,100.0,capaExc
20th < 2030,usa < idaho,usa < utah,hydrogen,100.0,capaExc
20th < 2025,usa < idaho,usa < washington,hydrogen,100.0,capaExc
20th < 2030,usa < idaho,usa < washington,hydrogen,100.0,capaExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,100.0,capaExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,100.0,capaExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,100.0,capaExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,100.0,capaExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,100.0,capaExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,100.0,capaExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,100.0,capaExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,100.0,capaExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,100.0,capaExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,100.0,capaExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,100.0,capaExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,100.0,capaExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,100.0,capaExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,100.0,capaExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,100.0,capaExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,100.0,capaExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,100.0,capaExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,100.0,capaExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,100.0,capaExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,100.0,capaExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,100.0,capaExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,100.0,capaExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,100.0,capaExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,100.0,capaExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,100.0,capaExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,100.0,capaExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,100.0,capaExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,100.0,capaExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,100.0,capaExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,100.0,capaExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,100.0,capaExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,100.0,capaExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,100.0,capaExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,100.0,capaExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,100.0,capaExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,100.0,capaExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,100.0,capaExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,100.0,capaExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,100.0,capaExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,100.0,capaExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,100.0,capaExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,100.0,capaExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,100.0,capaExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,100.0,capaExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,100.0,capaExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,100.0,capaExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,100.0,capaExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,100.0,capaExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,100.0,capaExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,100.0,capaExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,100.0,capaExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,100.0,capaExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,100.0,capaExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,100.0,capaExc
20th < 2025,usa < michigan,usa < minnesota,hydrogen,100.0,capaExc
20th < 2030,usa < michigan,usa < minnesota,hydrogen,100.0,capaExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,100.0,capaExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,100.0,capaExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,100.0,capaExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,100.0,capaExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,100.0,capaExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,100.0,capaExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,100.0,capaExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,100.0,capaExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,100.0,capaExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,100.0,capaExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,100.0,capaExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,100.0,capaExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,100.0,capaExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,100.0,capaExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,100.0,capaExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,100.0,capaExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,100.0,capaExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,100.0,capaExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,100.0,capaExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,100.0,capaExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,100.0,capaExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,100.0,capaExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,100.0,capaExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,100.0,capaExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,100.0,capaExc
20th < 2025,usa < nevada,usa < utah,hydrogen,100.0,capaExc
20th < 2030,usa < nevada,usa < utah,hydrogen,100.0,capaExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,100.0,capaExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,100.0,capaExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,100.0,capaExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,100.0,capaExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,100.0,capaExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,100.0,capaExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,100.0,capaExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,100.0,capaExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,100.0,capaExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,100.0,capaExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,100.0,capaExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,100.0,capaExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,100.0,capaExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,100.0,capaExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,100.0,capaExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,100.0,capaExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,100.0,capaExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,100.0,capaExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,100.0,capaExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,100.0,capaExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,100.0,capaExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,100.0,capaExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,100.0,capaExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,100.0,capaExc
20th < 2025,usa < oregon,usa < washington,hydrogen,100.0,capaExc
20th < 2030,usa < oregon,usa < washington,hydrogen,100.0,capaExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,100.0,capaExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,100.0,capaExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,100.0,capaExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,100.0,capaExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,100.0,capaExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,100.0,capaExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,100.0,capaExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < maine,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < maine,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < montana,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < montana,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < washington,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < washington,hydrogen,100.0,capaExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,100.0,capaExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,100.0,capaExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,100.0,capaExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,100.0,capaExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,100.0,capaExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,100.0,capaExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,100.0,capaExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,100.0,capaExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,100.0,capaExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,100.0,capaExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,100.0,capaExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,100.0,capaExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,100.0,capaExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,100.0,capaExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,100.0,capaExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,100.0,capaExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,100.0,capaExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,100.0,capaExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,100.0,capaExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,100.0,capaExc
30th < 2035,mexico < noreste,usa < texas,hydrogen,100.0,capaExc
30th < 2040,mexico < noreste,usa < texas,hydrogen,100.0,capaExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,100.0,capaExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,100.0,capaExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,100.0,capaExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,100.0,capaExc
30th < 2035,mexico < noroeste,usa < arizona,hydrogen,100.0,capaExc
30th < 2040,mexico < noroeste,usa < arizona,hydrogen,100.0,capaExc
30th < 2035,mexico < norte,mexico < occidental,hydrogen,100.0,capaExc
30th < 2040,mexico < norte,mexico < occidental,hydrogen,100.0,capaExc
30th < 2035,mexico < norte,usa < newMexico,hydrogen,100.0,capaExc
30th < 2040,mexico < norte,usa < newMexico,hydrogen,100.0,capaExc
