timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
40th < 2045,usa < newMexico,usa < colorado,power,2.1311727881872404e-7,expExc
40th < 2050,usa < newMexico,usa < colorado,power,2.1311727881872404e-7,expExc
40th < 2045,usa < oklahoma,usa < colorado,power,2.0324748146484823e-7,expExc
40th < 2050,usa < oklahoma,usa < colorado,power,2.0324748146484823e-7,expExc
40th < 2045,usa < utah,usa < colorado,power,6.556136695324913e-6,expExc
40th < 2050,usa < utah,usa < colorado,power,6.556136695324913e-6,expExc
40th < 2045,usa < wyoming,usa < colorado,power,1.932629299704007e-7,expExc
40th < 2050,usa < wyoming,usa < colorado,power,1.932629299704007e-7,expExc
40th < 2045,usa < massachusetts,usa < connecticut,power,1.452888904036749,expExc
40th < 2050,usa < massachusetts,usa < connecticut,power,1.452888904036749,expExc
40th < 2045,usa < newYork,usa < connecticut,power,1.4572592362894943,expExc
40th < 2050,usa < newYork,usa < connecticut,power,1.4572592362894943,expExc
40th < 2045,usa < rhodeIsland,usa < connecticut,power,0.7539739455813481,expExc
40th < 2050,usa < rhodeIsland,usa < connecticut,power,0.7539739455813481,expExc
40th < 2045,usa < maryland,usa < delaware,power,0.07267684188038458,expExc
40th < 2050,usa < maryland,usa < delaware,power,0.07267684188038458,expExc
40th < 2045,usa < newJersey,usa < delaware,power,0.16287066787019713,expExc
40th < 2050,usa < newJersey,usa < delaware,power,0.16287066787019713,expExc
40th < 2045,usa < pennsylvania,usa < delaware,power,0.5958398136008737,expExc
40th < 2050,usa < pennsylvania,usa < delaware,power,0.5958398136008737,expExc
40th < 2045,usa < georgia,usa < florida,power,2.1874009965366208e-7,expExc
40th < 2050,usa < georgia,usa < florida,power,2.1874009965366208e-7,expExc
40th < 2045,usa < northCarolina,usa < georgia,power,2.0659567870530104e-7,expExc
40th < 2050,usa < northCarolina,usa < georgia,power,2.0659567870530104e-7,expExc
40th < 2045,usa < southCarolina,usa < georgia,power,2.2772534241956396e-7,expExc
40th < 2050,usa < southCarolina,usa < georgia,power,2.2772534241956396e-7,expExc
40th < 2045,usa < tennessee,usa < georgia,power,2.421046752232282e-7,expExc
40th < 2050,usa < tennessee,usa < georgia,power,2.421046752232282e-7,expExc
40th < 2045,usa < montana,usa < idaho,power,1.9902964314634088e-7,expExc
40th < 2050,usa < montana,usa < idaho,power,1.9902964314634088e-7,expExc
40th < 2045,usa < nevada,usa < idaho,power,4.028756613843969e-7,expExc
40th < 2050,usa < nevada,usa < idaho,power,4.028756613843969e-7,expExc
40th < 2045,usa < oregon,usa < idaho,power,6.860055929810395e-7,expExc
40th < 2050,usa < oregon,usa < idaho,power,6.860055929810395e-7,expExc
40th < 2045,usa < utah,usa < idaho,power,3.25838165973817e-7,expExc
40th < 2050,usa < utah,usa < idaho,power,3.25838165973817e-7,expExc
40th < 2045,usa < washington,usa < idaho,power,1.9122585185562627e-7,expExc
40th < 2050,usa < washington,usa < idaho,power,1.9122585185562627e-7,expExc
40th < 2045,usa < wyoming,usa < idaho,power,1.8833146675272177e-7,expExc
40th < 2050,usa < wyoming,usa < idaho,power,1.8833146675272177e-7,expExc
40th < 2045,usa < indiana,usa < illinois,power,1.9907650352119496e-7,expExc
40th < 2050,usa < indiana,usa < illinois,power,1.9907650352119496e-7,expExc
40th < 2045,usa < iowa,usa < illinois,power,1.6619218632922216e-6,expExc
40th < 2050,usa < iowa,usa < illinois,power,1.6619218632922216e-6,expExc
40th < 2045,usa < kentucky,usa < illinois,power,1.1383374553932257e-7,expExc
40th < 2050,usa < kentucky,usa < illinois,power,1.1383374553932257e-7,expExc
40th < 2045,usa < michigan,usa < illinois,power,1.1800870922537407e-6,expExc
40th < 2050,usa < michigan,usa < illinois,power,1.1800870922537407e-6,expExc
40th < 2045,usa < missouri,usa < illinois,power,1.130588045275464e-7,expExc
40th < 2050,usa < missouri,usa < illinois,power,1.130588045275464e-7,expExc
40th < 2045,usa < wisconsin,usa < illinois,power,1.9838199233419376e-7,expExc
40th < 2050,usa < wisconsin,usa < illinois,power,1.9838199233419376e-7,expExc
40th < 2045,usa < kentucky,usa < indiana,power,1.139354888485022e-7,expExc
40th < 2050,usa < kentucky,usa < indiana,power,1.139354888485022e-7,expExc
40th < 2045,usa < michigan,usa < indiana,power,1.9901570238608002e-7,expExc
40th < 2050,usa < michigan,usa < indiana,power,1.9901570238608002e-7,expExc
40th < 2045,usa < ohio,usa < indiana,power,1.9730535526645528e-7,expExc
40th < 2050,usa < ohio,usa < indiana,power,1.9730535526645528e-7,expExc
40th < 2045,usa < minnesota,usa < iowa,power,2.2200461421549284e-7,expExc
40th < 2050,usa < minnesota,usa < iowa,power,2.2200461421549284e-7,expExc
40th < 2045,usa < missouri,usa < iowa,power,8.075692925828069e-7,expExc
40th < 2050,usa < missouri,usa < iowa,power,8.075692925828069e-7,expExc
40th < 2045,usa < nebraska,usa < iowa,power,1.9784210112542295e-7,expExc
40th < 2050,usa < nebraska,usa < iowa,power,1.9784210112542295e-7,expExc
40th < 2045,usa < southDakota,usa < iowa,power,3.004484202345552e-7,expExc
40th < 2050,usa < southDakota,usa < iowa,power,3.004484202345552e-7,expExc
40th < 2045,usa < wisconsin,usa < iowa,power,1.8592692866998825e-6,expExc
40th < 2050,usa < wisconsin,usa < iowa,power,1.8592692866998825e-6,expExc
40th < 2045,usa < missouri,usa < kansas,power,1.9810187217021166e-7,expExc
40th < 2050,usa < missouri,usa < kansas,power,1.9810187217021166e-7,expExc
40th < 2045,usa < nebraska,usa < kansas,power,8.166333662030683e-7,expExc
40th < 2050,usa < nebraska,usa < kansas,power,8.166333662030683e-7,expExc
40th < 2045,usa < oklahoma,usa < kansas,power,2.6729072098549507e-7,expExc
40th < 2050,usa < oklahoma,usa < kansas,power,2.6729072098549507e-7,expExc
40th < 2045,usa < missouri,usa < kentucky,power,1.1214538133379054e-6,expExc
40th < 2050,usa < missouri,usa < kentucky,power,1.1214538133379054e-6,expExc
40th < 2045,usa < ohio,usa < kentucky,power,1.1417097350662833e-7,expExc
40th < 2050,usa < ohio,usa < kentucky,power,1.1417097350662833e-7,expExc
40th < 2045,usa < tennessee,usa < kentucky,power,1.5134895937338602e-7,expExc
40th < 2050,usa < tennessee,usa < kentucky,power,1.5134895937338602e-7,expExc
40th < 2045,usa < virginia,usa < kentucky,power,1.9748913837811784e-7,expExc
40th < 2050,usa < virginia,usa < kentucky,power,1.9748913837811784e-7,expExc
40th < 2045,usa < westVirginia,usa < kentucky,power,2.0071734813000812e-7,expExc
40th < 2050,usa < westVirginia,usa < kentucky,power,2.0071734813000812e-7,expExc
40th < 2045,usa < mississippi,usa < louisiana,power,1.9894904086666826e-7,expExc
40th < 2050,usa < mississippi,usa < louisiana,power,1.9894904086666826e-7,expExc
40th < 2045,usa < texas,usa < louisiana,power,8.785880458943005e-7,expExc
40th < 2050,usa < texas,usa < louisiana,power,8.785880458943005e-7,expExc
40th < 2045,usa < newHampshire,usa < maine,power,3.108485740921293e-7,expExc
40th < 2050,usa < newHampshire,usa < maine,power,3.108485740921293e-7,expExc
40th < 2045,usa < pennsylvania,usa < maryland,power,1.9977744321844958e-7,expExc
40th < 2050,usa < pennsylvania,usa < maryland,power,1.9977744321844958e-7,expExc
40th < 2045,usa < virginia,usa < maryland,power,1.9692900482829085e-7,expExc
40th < 2050,usa < virginia,usa < maryland,power,1.9692900482829085e-7,expExc
40th < 2045,usa < westVirginia,usa < maryland,power,1.997480623335263e-7,expExc
40th < 2050,usa < westVirginia,usa < maryland,power,1.997480623335263e-7,expExc
40th < 2045,usa < newHampshire,usa < massachusetts,power,1.999394663931296e-7,expExc
40th < 2050,usa < newHampshire,usa < massachusetts,power,1.999394663931296e-7,expExc
40th < 2045,usa < newYork,usa < massachusetts,power,2.003742948778425e-7,expExc
40th < 2050,usa < newYork,usa < massachusetts,power,2.003742948778425e-7,expExc
40th < 2045,usa < rhodeIsland,usa < massachusetts,power,1.9875709010189229e-7,expExc
40th < 2050,usa < rhodeIsland,usa < massachusetts,power,1.9875709010189229e-7,expExc
40th < 2045,usa < vermont,usa < massachusetts,power,1.9848704059291714e-7,expExc
40th < 2050,usa < vermont,usa < massachusetts,power,1.9848704059291714e-7,expExc
40th < 2045,usa < ohio,usa < michigan,power,1.9952914105660824e-7,expExc
40th < 2050,usa < ohio,usa < michigan,power,1.9952914105660824e-7,expExc
40th < 2045,usa < wisconsin,usa < michigan,power,1.9981647753366575e-7,expExc
40th < 2050,usa < wisconsin,usa < michigan,power,1.9981647753366575e-7,expExc
40th < 2045,usa < northDakota,usa < minnesota,power,3.655894555014424e-7,expExc
40th < 2050,usa < northDakota,usa < minnesota,power,3.655894555014424e-7,expExc
40th < 2045,usa < southDakota,usa < minnesota,power,3.666807222912574e-7,expExc
40th < 2050,usa < southDakota,usa < minnesota,power,3.666807222912574e-7,expExc
40th < 2045,usa < wisconsin,usa < minnesota,power,9.089902140813842e-7,expExc
40th < 2050,usa < wisconsin,usa < minnesota,power,9.089902140813842e-7,expExc
40th < 2045,usa < tennessee,usa < mississippi,power,1.9347848142366834e-7,expExc
40th < 2050,usa < tennessee,usa < mississippi,power,1.9347848142366834e-7,expExc
40th < 2045,usa < nebraska,usa < missouri,power,8.107100834175292e-7,expExc
40th < 2050,usa < nebraska,usa < missouri,power,8.107100834175292e-7,expExc
40th < 2045,usa < oklahoma,usa < missouri,power,2.693940498781397e-7,expExc
40th < 2050,usa < oklahoma,usa < missouri,power,2.693940498781397e-7,expExc
40th < 2045,usa < tennessee,usa < missouri,power,1.528978378248011e-7,expExc
40th < 2050,usa < tennessee,usa < missouri,power,1.528978378248011e-7,expExc
40th < 2045,usa < northDakota,usa < montana,power,6.508172554011639e-7,expExc
40th < 2050,usa < northDakota,usa < montana,power,6.508172554011639e-7,expExc
40th < 2045,usa < southDakota,usa < montana,power,4.592637178085949e-6,expExc
40th < 2050,usa < southDakota,usa < montana,power,4.592637178085949e-6,expExc
40th < 2045,usa < wyoming,usa < montana,power,1.8788498339941644e-7,expExc
40th < 2050,usa < wyoming,usa < montana,power,1.8788498339941644e-7,expExc
40th < 2045,usa < southDakota,usa < nebraska,power,2.992043858908666e-7,expExc
40th < 2050,usa < southDakota,usa < nebraska,power,2.992043858908666e-7,expExc
40th < 2045,usa < wyoming,usa < nebraska,power,0.6338804615119298,expExc
40th < 2050,usa < wyoming,usa < nebraska,power,0.6338804615119298,expExc
40th < 2045,usa < oregon,usa < nevada,power,1.1923085455910985e-6,expExc
40th < 2050,usa < oregon,usa < nevada,power,1.1923085455910985e-6,expExc
40th < 2045,usa < utah,usa < nevada,power,2.2557363837040075e-7,expExc
40th < 2050,usa < utah,usa < nevada,power,2.2557363837040075e-7,expExc
40th < 2045,usa < vermont,usa < newHampshire,power,1.9957356809521418e-7,expExc
40th < 2050,usa < vermont,usa < newHampshire,power,1.9957356809521418e-7,expExc
40th < 2045,usa < newYork,usa < newJersey,power,1.2272902514281282e-7,expExc
40th < 2050,usa < newYork,usa < newJersey,power,1.2272902514281282e-7,expExc
40th < 2045,usa < pennsylvania,usa < newJersey,power,1.8825860930196264e-7,expExc
40th < 2050,usa < pennsylvania,usa < newJersey,power,1.8825860930196264e-7,expExc
40th < 2045,usa < oklahoma,usa < newMexico,power,2.3786866083809697e-7,expExc
40th < 2050,usa < oklahoma,usa < newMexico,power,2.3786866083809697e-7,expExc
40th < 2045,usa < texas,usa < newMexico,power,1.6224977854350237e-7,expExc
40th < 2050,usa < texas,usa < newMexico,power,1.6224977854350237e-7,expExc
40th < 2045,usa < utah,usa < newMexico,power,2.3031488832749863e-6,expExc
40th < 2050,usa < utah,usa < newMexico,power,2.3031488832749863e-6,expExc
40th < 2045,usa < pennsylvania,usa < newYork,power,1.2283798200617057e-7,expExc
40th < 2050,usa < pennsylvania,usa < newYork,power,1.2283798200617057e-7,expExc
40th < 2045,usa < rhodeIsland,usa < newYork,power,1.1629284239341221e-6,expExc
40th < 2050,usa < rhodeIsland,usa < newYork,power,1.1629284239341221e-6,expExc
40th < 2045,usa < vermont,usa < newYork,power,1.995529853704426e-7,expExc
40th < 2050,usa < vermont,usa < newYork,power,1.995529853704426e-7,expExc
40th < 2045,usa < southCarolina,usa < northCarolina,power,1.8836108455518922e-7,expExc
40th < 2050,usa < southCarolina,usa < northCarolina,power,1.8836108455518922e-7,expExc
40th < 2045,usa < tennessee,usa < northCarolina,power,2.094906063752899e-7,expExc
40th < 2050,usa < tennessee,usa < northCarolina,power,2.094906063752899e-7,expExc
40th < 2045,usa < virginia,usa < northCarolina,power,1.6092666548676252e-7,expExc
40th < 2050,usa < virginia,usa < northCarolina,power,1.6092666548676252e-7,expExc
40th < 2045,usa < southDakota,usa < northDakota,power,1.991111800773316e-7,expExc
40th < 2050,usa < southDakota,usa < northDakota,power,1.991111800773316e-7,expExc
40th < 2045,usa < pennsylvania,usa < ohio,power,1.396274737540611e-7,expExc
40th < 2050,usa < pennsylvania,usa < ohio,power,1.396274737540611e-7,expExc
40th < 2045,usa < westVirginia,usa < ohio,power,1.1386905892326751e-7,expExc
40th < 2050,usa < westVirginia,usa < ohio,power,1.1386905892326751e-7,expExc
40th < 2045,usa < texas,usa < oklahoma,power,2.210780404244972e-7,expExc
40th < 2050,usa < texas,usa < oklahoma,power,2.210780404244972e-7,expExc
40th < 2045,usa < washington,usa < oregon,power,6.260955551612426e-7,expExc
40th < 2050,usa < washington,usa < oregon,power,6.260955551612426e-7,expExc
40th < 2045,usa < westVirginia,usa < pennsylvania,power,1.9521220600771601e-7,expExc
40th < 2050,usa < westVirginia,usa < pennsylvania,power,1.9521220600771601e-7,expExc
40th < 2045,usa < wyoming,usa < southDakota,power,7.646871223422507e-7,expExc
40th < 2050,usa < wyoming,usa < southDakota,power,7.646871223422507e-7,expExc
40th < 2045,usa < virginia,usa < tennessee,power,1.578236368416629e-7,expExc
40th < 2050,usa < virginia,usa < tennessee,power,1.578236368416629e-7,expExc
40th < 2045,usa < wyoming,usa < utah,power,3.063564206378355e-7,expExc
40th < 2050,usa < wyoming,usa < utah,power,3.063564206378355e-7,expExc
40th < 2045,usa < westVirginia,usa < virginia,power,1.918865139632803e-7,expExc
40th < 2050,usa < westVirginia,usa < virginia,power,1.918865139632803e-7,expExc
10th < 2015,canada < canada_,usa < idaho,power,5.6270088720080755,capaExc
10th < 2020,canada < canada_,usa < idaho,power,11.254017744016151,capaExc
20th < 2025,canada < canada_,usa < idaho,power,11.254017776346828,capaExc
20th < 2030,canada < canada_,usa < idaho,power,11.254017808677235,capaExc
30th < 2035,canada < canada_,usa < idaho,power,11.254017880771434,capaExc
30th < 2040,canada < canada_,usa < idaho,power,11.2540179528681,capaExc
40th < 2045,canada < canada_,usa < idaho,power,11.254018122395806,capaExc
40th < 2050,canada < canada_,usa < idaho,power,11.254018291935527,capaExc
10th < 2015,canada < canada_,usa < newHampshire,power,0.5556610053657498,capaExc
10th < 2020,canada < canada_,usa < newHampshire,power,1.1113220107314996,capaExc
20th < 2025,canada < canada_,usa < newHampshire,power,1.1113220703536153,capaExc
20th < 2030,canada < canada_,usa < newHampshire,power,1.1113221299757112,capaExc
30th < 2035,canada < canada_,usa < newHampshire,power,1.1113225386020722,capaExc
30th < 2040,canada < canada_,usa < newHampshire,power,1.1113229472284307,capaExc
40th < 2045,canada < canada_,usa < newHampshire,power,1.111324476442626,capaExc
40th < 2050,canada < canada_,usa < newHampshire,power,1.1113260056568361,capaExc
10th < 2015,canada < canada_,usa < ohio,power,9.450048601230838,capaExc
10th < 2020,canada < canada_,usa < ohio,power,18.900097202461676,capaExc
20th < 2025,canada < canada_,usa < ohio,power,18.900097273938965,capaExc
20th < 2030,canada < canada_,usa < ohio,power,18.900097345424886,capaExc
30th < 2035,canada < canada_,usa < ohio,power,19.421589875060594,capaExc
30th < 2040,canada < canada_,usa < ohio,power,19.943082404709752,capaExc
40th < 2045,canada < canada_,usa < ohio,power,21.03133117042531,capaExc
40th < 2050,canada < canada_,usa < ohio,power,22.119579936098578,capaExc
10th < 2015,canada < canada_,usa < wisconsin,power,0.7150895927261537,capaExc
10th < 2020,canada < canada_,usa < wisconsin,power,1.4301791854523074,capaExc
20th < 2025,canada < canada_,usa < wisconsin,power,1.4301792564073788,capaExc
20th < 2030,canada < canada_,usa < wisconsin,power,1.4301793273623533,capaExc
30th < 2035,canada < canada_,usa < wisconsin,power,1.4473871820776871,capaExc
30th < 2040,canada < canada_,usa < wisconsin,power,1.4645950367929863,capaExc
40th < 2045,canada < canada_,usa < wisconsin,power,1.4763872133563558,capaExc
40th < 2050,canada < canada_,usa < wisconsin,power,1.4881793899197882,capaExc
10th < 2015,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,1.4018375260136453,capaExc
10th < 2020,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,2.8036750520272906,capaExc
20th < 2025,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,2.8036750930900123,capaExc
20th < 2030,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,2.8036751341531607,capaExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,2.803675243087214,capaExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,2.8036753520213593,capaExc
40th < 2045,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,2.8036756475448907,capaExc
40th < 2050,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,power,2.8036759430685256,capaExc
10th < 2015,mexico < bajaCalifornia,mexico < noroeste,power,4.680704620726077,capaExc
10th < 2020,mexico < bajaCalifornia,mexico < noroeste,power,9.361409241452154,capaExc
20th < 2025,mexico < bajaCalifornia,mexico < noroeste,power,49.70523811239441,capaExc
20th < 2030,mexico < bajaCalifornia,mexico < noroeste,power,90.04906698314306,capaExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,power,90.04906781238924,capaExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,power,90.04906863826682,capaExc
40th < 2045,mexico < bajaCalifornia,mexico < noroeste,power,90.04906915634584,capaExc
40th < 2050,mexico < bajaCalifornia,mexico < noroeste,power,90.04906967381542,capaExc
10th < 2015,mexico < bajaCaliforniaSur,mexico < noroeste,power,2.5478895794011396,capaExc
10th < 2020,mexico < bajaCaliforniaSur,mexico < noroeste,power,5.095779158802279,capaExc
20th < 2025,mexico < bajaCaliforniaSur,mexico < noroeste,power,5.095779739444836,capaExc
20th < 2030,mexico < bajaCaliforniaSur,mexico < noroeste,power,5.095780320088147,capaExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,power,5.589808140855714,capaExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,power,6.083835961626888,capaExc
40th < 2045,mexico < bajaCaliforniaSur,mexico < noroeste,power,6.08383657462139,capaExc
40th < 2050,mexico < bajaCaliforniaSur,mexico < noroeste,power,6.083837187616748,capaExc
10th < 2015,usa < arizona,usa < colorado,power,0.7197705311343967,capaExc
10th < 2020,usa < arizona,usa < colorado,power,1.4395410622687934,capaExc
20th < 2025,usa < arizona,usa < colorado,power,1.4395412535674523,capaExc
20th < 2030,usa < arizona,usa < colorado,power,1.4395414448660797,capaExc
30th < 2035,usa < arizona,usa < colorado,power,1.4395425746072972,capaExc
30th < 2040,usa < arizona,usa < colorado,power,1.4395437043484085,capaExc
40th < 2045,usa < arizona,usa < colorado,power,3.9147928179093427,capaExc
40th < 2050,usa < arizona,usa < colorado,power,6.390041931470801,capaExc
10th < 2015,usa < colorado,usa < nebraska,power,0.9162154745329791,capaExc
10th < 2020,usa < colorado,usa < nebraska,power,1.8324309490659583,capaExc
20th < 2025,usa < colorado,usa < nebraska,power,1.8324309896273858,capaExc
20th < 2030,usa < colorado,usa < nebraska,power,1.8324310301885656,capaExc
30th < 2035,usa < colorado,usa < nebraska,power,1.8324311687164383,capaExc
30th < 2040,usa < colorado,usa < nebraska,power,1.8324313072443388,capaExc
40th < 2045,usa < colorado,usa < nebraska,power,2.033704197899345,capaExc
40th < 2050,usa < colorado,usa < nebraska,power,2.234977088553557,capaExc
10th < 2015,usa < colorado,usa < oklahoma,power,2.419361337998383,capaExc
10th < 2020,usa < colorado,usa < oklahoma,power,4.838722675996766,capaExc
20th < 2025,usa < colorado,usa < oklahoma,power,4.838722710368342,capaExc
20th < 2030,usa < colorado,usa < oklahoma,power,4.8387227447414345,capaExc
30th < 2035,usa < colorado,usa < oklahoma,power,4.838722832520009,capaExc
30th < 2040,usa < colorado,usa < oklahoma,power,4.8387229202984585,capaExc
40th < 2045,usa < colorado,usa < oklahoma,power,4.838723121997259,capaExc
40th < 2050,usa < colorado,usa < oklahoma,power,4.83872332369533,capaExc
10th < 2015,usa < illinois,usa < michigan,power,3.120665121549004e-6,capaExc
10th < 2020,usa < illinois,usa < michigan,power,6.241330243098008e-6,capaExc
20th < 2025,usa < illinois,usa < michigan,power,6.603650517771548e-6,capaExc
20th < 2030,usa < illinois,usa < michigan,power,6.965970792445101e-6,capaExc
30th < 2035,usa < illinois,usa < michigan,power,7.581013845121485e-6,capaExc
30th < 2040,usa < illinois,usa < michigan,power,8.196056897797872e-6,capaExc
40th < 2045,usa < illinois,usa < michigan,power,9.37459458824095e-6,capaExc
40th < 2050,usa < illinois,usa < michigan,power,1.055313227868405e-5,capaExc
10th < 2015,usa < kentucky,usa < missouri,power,3.3808424267945417e-6,capaExc
10th < 2020,usa < kentucky,usa < missouri,power,6.7616848535890835e-6,capaExc
20th < 2025,usa < kentucky,usa < missouri,power,7.032599198143324e-6,capaExc
20th < 2030,usa < kentucky,usa < missouri,power,7.303513542697554e-6,capaExc
30th < 2035,usa < kentucky,usa < missouri,power,7.823522877226808e-6,capaExc
30th < 2040,usa < kentucky,usa < missouri,power,8.343532211756058e-6,capaExc
40th < 2045,usa < kentucky,usa < missouri,power,9.463436623283321e-6,capaExc
40th < 2050,usa < kentucky,usa < missouri,power,1.0583341034810553e-5,capaExc
10th < 2015,usa < montana,usa < southDakota,power,6.069961219963539e-6,capaExc
10th < 2020,usa < montana,usa < southDakota,power,1.2139922439927079e-5,capaExc
20th < 2025,usa < montana,usa < southDakota,power,1.2331040004593909e-5,capaExc
20th < 2030,usa < montana,usa < southDakota,power,1.2522157569260665e-5,capaExc
30th < 2035,usa < montana,usa < southDakota,power,1.5137300329234647e-5,capaExc
30th < 2040,usa < montana,usa < southDakota,power,1.7752443089208382e-5,capaExc
40th < 2045,usa < montana,usa < southDakota,power,2.2343530865483794e-5,capaExc
40th < 2050,usa < montana,usa < southDakota,power,2.6934618641759114e-5,capaExc
10th < 2015,usa < newMexico,usa < oklahoma,power,7.020639508938995e-5,capaExc
10th < 2020,usa < newMexico,usa < oklahoma,power,0.0001404127901787799,capaExc
20th < 2025,usa < newMexico,usa < oklahoma,power,0.00014046859830179226,capaExc
20th < 2030,usa < newMexico,usa < oklahoma,power,0.0001405244064248028,capaExc
30th < 2035,usa < newMexico,usa < oklahoma,power,0.00014061678301184908,capaExc
30th < 2040,usa < newMexico,usa < oklahoma,power,0.00014070915959889696,capaExc
40th < 2045,usa < newMexico,usa < oklahoma,power,0.0001409454788579268,capaExc
40th < 2050,usa < newMexico,usa < oklahoma,power,0.00014118179811695126,capaExc
10th < 2015,usa < newYork,usa < rhodeIsland,power,3.1634273470384547e-6,capaExc
10th < 2020,usa < newYork,usa < rhodeIsland,power,6.3268546940769094e-6,capaExc
20th < 2025,usa < newYork,usa < rhodeIsland,power,6.690398183484829e-6,capaExc
20th < 2030,usa < newYork,usa < rhodeIsland,power,7.053941672892732e-6,capaExc
30th < 2035,usa < newYork,usa < rhodeIsland,power,7.657608869156624e-6,capaExc
30th < 2040,usa < newYork,usa < rhodeIsland,power,8.26127606542051e-6,capaExc
40th < 2045,usa < newYork,usa < rhodeIsland,power,9.422655087543947e-6,capaExc
40th < 2050,usa < newYork,usa < rhodeIsland,power,1.0584034109667443e-5,capaExc
10th < 2015,canada < canada_,usa < maine,power,2.333333530282453,capaExc
10th < 2020,canada < canada_,usa < maine,power,2.333333727564906,capaExc
20th < 2025,canada < canada_,usa < maine,power,2.33333379708605,capaExc
20th < 2030,canada < canada_,usa < maine,power,2.3333338666071937,capaExc
30th < 2035,canada < canada_,usa < maine,power,2.333334012685217,capaExc
30th < 2040,canada < canada_,usa < maine,power,2.333334158763241,capaExc
40th < 2045,canada < canada_,usa < maine,power,2.3333346153495076,capaExc
40th < 2050,canada < canada_,usa < maine,power,2.333335071935774,capaExc
10th < 2015,canada < canada_,usa < michigan,power,0.9118775814052448,capaExc
10th < 2020,canada < canada_,usa < michigan,power,1.4437551628104894,capaExc
20th < 2025,canada < canada_,usa < michigan,power,1.443755234991296,capaExc
20th < 2030,canada < canada_,usa < michigan,power,1.443755307172192,capaExc
30th < 2035,canada < canada_,usa < michigan,power,1.7100571857807787,capaExc
30th < 2040,canada < canada_,usa < michigan,power,1.9763590643894249,capaExc
40th < 2045,canada < canada_,usa < michigan,power,2.016863845170176,capaExc
40th < 2050,canada < canada_,usa < michigan,power,2.057368625951075,capaExc
10th < 2015,canada < canada_,usa < minnesota,power,1.1331971983236002,capaExc
10th < 2020,canada < canada_,usa < minnesota,power,1.5330610636472002,capaExc
20th < 2025,canada < canada_,usa < minnesota,power,1.5330611088085113,capaExc
20th < 2030,canada < canada_,usa < minnesota,power,1.5330611539698218,capaExc
30th < 2035,canada < canada_,usa < minnesota,power,1.5330612879795065,capaExc
30th < 2040,canada < canada_,usa < minnesota,power,1.5330614219892367,capaExc
40th < 2045,canada < canada_,usa < minnesota,power,1.5330616199128453,capaExc
40th < 2050,canada < canada_,usa < minnesota,power,1.5330618178365163,capaExc
10th < 2015,canada < canada_,usa < montana,power,1.9929409360469865,capaExc
10th < 2020,canada < canada_,usa < montana,power,3.852548539093973,capaExc
20th < 2025,canada < canada_,usa < montana,power,3.8525485719528887,capaExc
20th < 2030,canada < canada_,usa < montana,power,3.8525486048118114,capaExc
30th < 2035,canada < canada_,usa < montana,power,3.8525486776068862,capaExc
30th < 2040,canada < canada_,usa < montana,power,3.8525487504022333,capaExc
40th < 2045,canada < canada_,usa < montana,power,3.8525489228565273,capaExc
40th < 2050,canada < canada_,usa < montana,power,3.8525490953113635,capaExc
10th < 2015,canada < canada_,usa < newYork,power,5.3889657670801165,capaExc
10th < 2020,canada < canada_,usa < newYork,power,9.511264867160232,capaExc
20th < 2025,canada < canada_,usa < newYork,power,9.511264925921129,capaExc
20th < 2030,canada < canada_,usa < newYork,power,9.51126498467693,capaExc
30th < 2035,canada < canada_,usa < newYork,power,9.511265398642266,capaExc
30th < 2040,canada < canada_,usa < newYork,power,9.511265812602982,capaExc
40th < 2045,canada < canada_,usa < newYork,power,9.511267364154083,capaExc
40th < 2050,canada < canada_,usa < newYork,power,9.511268915708488,capaExc
10th < 2015,canada < canada_,usa < northDakota,power,0.14666812902418153,capaExc
10th < 2020,canada < canada_,usa < northDakota,power,0.14666959104836305,capaExc
20th < 2025,canada < canada_,usa < northDakota,power,0.14666963417829146,capaExc
20th < 2030,canada < canada_,usa < northDakota,power,0.14666967730821984,capaExc
30th < 2035,canada < canada_,usa < northDakota,power,0.14666977720078284,capaExc
30th < 2040,canada < canada_,usa < northDakota,power,0.1466698770933458,capaExc
40th < 2045,canada < canada_,usa < northDakota,power,0.1466700619506945,capaExc
40th < 2050,canada < canada_,usa < northDakota,power,0.14667024680804322,capaExc
10th < 2015,canada < canada_,usa < vermont,power,2.3784196336949135,capaExc
10th < 2020,canada < canada_,usa < vermont,power,2.4235059343898264,capaExc
20th < 2025,canada < canada_,usa < vermont,power,2.4235059937846772,capaExc
20th < 2030,canada < canada_,usa < vermont,power,2.423506053179527,capaExc
30th < 2035,canada < canada_,usa < vermont,power,2.423506462210476,capaExc
