timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
40th < 2050,usa < colorado,usa < oklahoma,power,7.622084603912976,capaExc
10th < 2015,usa < illinois,usa < michigan,power,1.7610372259578775e-9,capaExc
10th < 2020,usa < illinois,usa < michigan,power,3.522074451915755e-9,capaExc
20th < 2025,usa < illinois,usa < michigan,power,3.575321501925424e-9,capaExc
20th < 2030,usa < illinois,usa < michigan,power,3.628568551935159e-9,capaExc
30th < 2035,usa < illinois,usa < michigan,power,3.6992104445704103e-9,capaExc
30th < 2040,usa < illinois,usa < michigan,power,3.769852337205761e-9,capaExc
40th < 2045,usa < illinois,usa < michigan,power,1.1319936250921494,capaExc
40th < 2050,usa < illinois,usa < michigan,power,2.263987246407786,capaExc
10th < 2015,usa < kentucky,usa < missouri,power,1.4171437706361056e-9,capaExc
10th < 2020,usa < kentucky,usa < missouri,power,2.834287541272211e-9,capaExc
20th < 2025,usa < kentucky,usa < missouri,power,3.769103455870818e-9,capaExc
20th < 2030,usa < kentucky,usa < missouri,power,4.703919370469392e-9,capaExc
30th < 2035,usa < kentucky,usa < missouri,power,4.8887297271654714e-9,capaExc
30th < 2040,usa < kentucky,usa < missouri,power,5.073540083861485e-9,capaExc
40th < 2045,usa < kentucky,usa < missouri,power,9.741349078030968,capaExc
40th < 2050,usa < kentucky,usa < missouri,power,19.482698150971377,capaExc
10th < 2015,usa < montana,usa < southDakota,power,1.4205093400408495e-9,capaExc
10th < 2020,usa < montana,usa < southDakota,power,2.841018680081699e-9,capaExc
20th < 2025,usa < montana,usa < southDakota,power,4.642495528020611e-8,capaExc
20th < 2030,usa < montana,usa < southDakota,power,9.000889188033145e-8,capaExc
30th < 2035,usa < montana,usa < southDakota,power,9.004343492887962e-8,capaExc
30th < 2040,usa < montana,usa < southDakota,power,9.007797797742884e-8,capaExc
40th < 2045,usa < montana,usa < southDakota,power,9.01925540532179e-8,capaExc
40th < 2050,usa < montana,usa < southDakota,power,9.030713012900485e-8,capaExc
10th < 2015,usa < newMexico,usa < oklahoma,power,1.861276435558322e-9,capaExc
10th < 2020,usa < newMexico,usa < oklahoma,power,3.722552871116644e-9,capaExc
20th < 2025,usa < newMexico,usa < oklahoma,power,0.10889462640911357,capaExc
20th < 2030,usa < newMexico,usa < oklahoma,power,0.2177892490953626,capaExc
30th < 2035,usa < newMexico,usa < oklahoma,power,0.2177892491268768,capaExc
30th < 2040,usa < newMexico,usa < oklahoma,power,0.21778924915824788,capaExc
40th < 2045,usa < newMexico,usa < oklahoma,power,0.21778925007161168,capaExc
40th < 2050,usa < newMexico,usa < oklahoma,power,0.2177892509848894,capaExc
10th < 2015,usa < newYork,usa < rhodeIsland,power,0.7034987610987831,capaExc
10th < 2020,usa < newYork,usa < rhodeIsland,power,1.4069975221975661,capaExc
20th < 2025,usa < newYork,usa < rhodeIsland,power,1.4069975222671318,capaExc
20th < 2030,usa < newYork,usa < rhodeIsland,power,1.4069975223365796,capaExc
30th < 2035,usa < newYork,usa < rhodeIsland,power,1.4069975225519618,capaExc
30th < 2040,usa < newYork,usa < rhodeIsland,power,1.4069975227740907,capaExc
40th < 2045,usa < newYork,usa < rhodeIsland,power,7.063404642022954,capaExc
40th < 2050,usa < newYork,usa < rhodeIsland,power,12.719811761287447,capaExc
10th < 2015,canada < canada_,usa < maine,power,2.3333333333393216,capaExc
10th < 2020,canada < canada_,usa < maine,power,2.3333333336786435,capaExc
20th < 2025,canada < canada_,usa < maine,power,2.333333333698222,capaExc
20th < 2030,canada < canada_,usa < maine,power,2.3333333337178006,capaExc
30th < 2035,canada < canada_,usa < maine,power,2.3333333337510984,capaExc
30th < 2040,canada < canada_,usa < maine,power,2.3333333337843967,capaExc
40th < 2045,canada < canada_,usa < maine,power,3.4825138321378297,capaExc
40th < 2050,canada < canada_,usa < maine,power,4.6316943304922376,capaExc
10th < 2015,canada < canada_,usa < michigan,power,0.6705330669040808,capaExc
10th < 2020,canada < canada_,usa < michigan,power,0.9610661338081615,capaExc
20th < 2025,canada < canada_,usa < michigan,power,4.8166895998641275,capaExc
20th < 2030,canada < canada_,usa < michigan,power,8.672313065855818,capaExc
30th < 2035,canada < canada_,usa < michigan,power,8.672313066026152,capaExc
30th < 2040,canada < canada_,usa < michigan,power,8.672313065965303,capaExc
40th < 2045,canada < canada_,usa < michigan,power,9.660791840215257,capaExc
40th < 2050,canada < canada_,usa < michigan,power,10.649270614457738,capaExc
10th < 2015,canada < canada_,usa < minnesota,power,0.7333333330846805,capaExc
10th < 2020,canada < canada_,usa < minnesota,power,0.733333333169361,capaExc
20th < 2025,canada < canada_,usa < minnesota,power,0.7333333332007361,capaExc
20th < 2030,canada < canada_,usa < minnesota,power,0.7333333332321113,capaExc
30th < 2035,canada < canada_,usa < minnesota,power,0.7333333332631229,capaExc
30th < 2040,canada < canada_,usa < minnesota,power,0.7333333332941345,capaExc
40th < 2045,canada < canada_,usa < minnesota,power,23.168736217090895,capaExc
40th < 2050,canada < canada_,usa < minnesota,power,45.60413910088669,capaExc
10th < 2015,canada < canada_,usa < montana,power,0.13333333413410867,capaExc
10th < 2020,canada < canada_,usa < montana,power,0.1333333352682173,capaExc
20th < 2025,canada < canada_,usa < montana,power,0.13333333581971754,capaExc
20th < 2030,canada < canada_,usa < montana,power,0.13333333637121775,capaExc
30th < 2035,canada < canada_,usa < montana,power,0.13333333647117734,capaExc
30th < 2040,canada < canada_,usa < montana,power,0.1333333365711369,capaExc
40th < 2045,canada < canada_,usa < montana,power,71.10089898069693,capaExc
40th < 2050,canada < canada_,usa < montana,power,142.06846462281948,capaExc
10th < 2015,canada < canada_,usa < newYork,power,6.199591850068226,capaExc
10th < 2020,canada < canada_,usa < newYork,power,11.132517033136452,capaExc
20th < 2025,canada < canada_,usa < newYork,power,11.132517029294501,capaExc
20th < 2030,canada < canada_,usa < newYork,power,11.132517028356506,capaExc
30th < 2035,canada < canada_,usa < newYork,power,11.132517029394378,capaExc
30th < 2040,canada < canada_,usa < newYork,power,11.132517029375208,capaExc
40th < 2045,canada < canada_,usa < newYork,power,67.32075154877674,capaExc
40th < 2050,canada < canada_,usa < newYork,power,123.50898606818983,capaExc
10th < 2015,canada < canada_,usa < northDakota,power,0.1466666671464686,capaExc
10th < 2020,canada < canada_,usa < northDakota,power,0.14666666729293718,capaExc
20th < 2025,canada < canada_,usa < northDakota,power,0.1466666673346057,capaExc
20th < 2030,canada < canada_,usa < northDakota,power,0.14666666737627426,capaExc
30th < 2035,canada < canada_,usa < northDakota,power,0.14666666742348622,capaExc
30th < 2040,canada < canada_,usa < northDakota,power,0.14666666747069818,capaExc
40th < 2045,canada < canada_,usa < northDakota,power,53.90208869077561,capaExc
40th < 2050,canada < canada_,usa < northDakota,power,107.65751071410298,capaExc
10th < 2015,canada < canada_,usa < vermont,power,3.0655885132321026,capaExc
10th < 2020,canada < canada_,usa < vermont,power,3.797843693464205,capaExc
20th < 2025,canada < canada_,usa < vermont,power,3.7978436935083844,capaExc
20th < 2030,canada < canada_,usa < vermont,power,3.797843693460961,capaExc
30th < 2035,canada < canada_,usa < vermont,power,3.797843693560184,capaExc
30th < 2040,canada < canada_,usa < vermont,power,3.7978436935891393,capaExc
40th < 2045,canada < canada_,usa < vermont,power,23.354847518774974,capaExc
40th < 2050,canada < canada_,usa < vermont,power,42.911851343929946,capaExc
10th < 2015,canada < canada_,usa < washington,power,5.387100432936588,capaExc
10th < 2020,canada < canada_,usa < washington,power,10.007534198873177,capaExc
20th < 2025,canada < canada_,usa < washington,power,10.083151426868152,capaExc
20th < 2030,canada < canada_,usa < washington,power,10.158768654725321,capaExc
30th < 2035,canada < canada_,usa < washington,power,10.158768655389085,capaExc
30th < 2040,canada < canada_,usa < washington,power,10.158768655096356,capaExc
40th < 2045,canada < canada_,usa < washington,power,19.274455276930684,capaExc
40th < 2050,canada < canada_,usa < washington,power,28.390141898732857,capaExc
10th < 2015,mexico < bajaCalifornia,usa < california,power,8.907664242382001,capaExc
10th < 2020,mexico < bajaCalifornia,usa < california,power,17.405328484764002,capaExc
20th < 2025,mexico < bajaCalifornia,usa < california,power,96.26137573232114,capaExc
20th < 2030,mexico < bajaCalifornia,usa < california,power,175.11742304676662,capaExc
30th < 2035,mexico < bajaCalifornia,usa < california,power,175.1174229996021,capaExc
30th < 2040,mexico < bajaCalifornia,usa < california,power,175.1174229970043,capaExc
40th < 2045,mexico < bajaCalifornia,usa < california,power,242.0274852773946,capaExc
40th < 2050,mexico < bajaCalifornia,usa < california,power,308.9375475581231,capaExc
10th < 2015,mexico < central,mexico < occidental,power,4.200000000036308,capaExc
10th < 2020,mexico < central,mexico < occidental,power,4.200000000072617,capaExc
20th < 2025,mexico < central,mexico < occidental,power,4.200000015190033,capaExc
20th < 2030,mexico < central,mexico < occidental,power,4.200000030307451,capaExc
30th < 2035,mexico < central,mexico < occidental,power,4.200000030364647,capaExc
30th < 2040,mexico < central,mexico < occidental,power,4.200000030421843,capaExc
40th < 2045,mexico < central,mexico < occidental,power,10.83332384743423,capaExc
40th < 2050,mexico < central,mexico < occidental,power,17.46664766444612,capaExc
10th < 2015,mexico < central,mexico < oriental,power,7.300876928004375,capaExc
10th < 2020,mexico < central,mexico < oriental,power,7.601753856008751,capaExc
20th < 2025,mexico < central,mexico < oriental,power,11.610263583193515,capaExc
20th < 2030,mexico < central,mexico < oriental,power,15.61877331049712,capaExc
30th < 2035,mexico < central,mexico < oriental,power,15.618773310387732,capaExc
30th < 2040,mexico < central,mexico < oriental,power,15.61877331048017,capaExc
40th < 2045,mexico < central,mexico < oriental,power,21.24017372362235,capaExc
40th < 2050,mexico < central,mexico < oriental,power,26.861574136805597,capaExc
10th < 2015,mexico < noreste,mexico < norte,power,2.500000000017781,capaExc
10th < 2020,mexico < noreste,mexico < norte,power,2.5000000000355613,capaExc
20th < 2025,mexico < noreste,mexico < norte,power,29.244486190435413,capaExc
20th < 2030,mexico < noreste,mexico < norte,power,55.98897238100093,capaExc
30th < 2035,mexico < noreste,mexico < norte,power,55.988972380808846,capaExc
30th < 2040,mexico < noreste,mexico < norte,power,55.98897238003228,capaExc
40th < 2045,mexico < noreste,mexico < norte,power,55.98897238087389,capaExc
40th < 2050,mexico < noreste,mexico < norte,power,55.98897238085535,capaExc
10th < 2015,mexico < noreste,mexico < occidental,power,7.819024012706854e-10,capaExc
10th < 2020,mexico < noreste,mexico < occidental,power,1.5638048025413708e-9,capaExc
20th < 2025,mexico < noreste,mexico < occidental,power,21.957757049721916,capaExc
20th < 2030,mexico < noreste,mexico < occidental,power,43.91551409726066,capaExc
30th < 2035,mexico < noreste,mexico < occidental,power,43.91551409792814,capaExc
30th < 2040,mexico < noreste,mexico < occidental,power,43.915514098077175,capaExc
40th < 2045,mexico < noreste,mexico < occidental,power,50.57630237809811,capaExc
40th < 2050,mexico < noreste,mexico < occidental,power,57.23709065824149,capaExc
10th < 2015,mexico < noreste,mexico < oriental,power,0.3044731121780865,capaExc
10th < 2020,mexico < noreste,mexico < oriental,power,0.608946224356173,capaExc
20th < 2025,mexico < noreste,mexico < oriental,power,8.751673519104616,capaExc
20th < 2030,mexico < noreste,mexico < oriental,power,16.894400814014187,capaExc
30th < 2035,mexico < noreste,mexico < oriental,power,16.894400813867563,capaExc
30th < 2040,mexico < noreste,mexico < oriental,power,16.894400814000235,capaExc
40th < 2045,mexico < noreste,mexico < oriental,power,18.18681875080429,capaExc
40th < 2050,mexico < noreste,mexico < oriental,power,19.479236687734517,capaExc
10th < 2015,mexico < noroeste,mexico < norte,power,0.600000000418429,capaExc
10th < 2020,mexico < noroeste,mexico < norte,power,0.600000000836858,capaExc
20th < 2025,mexico < noroeste,mexico < norte,power,27.609274895504896,capaExc
20th < 2030,mexico < noroeste,mexico < norte,power,54.61854979015383,capaExc
30th < 2035,mexico < noroeste,mexico < norte,power,54.61854979061733,capaExc
30th < 2040,mexico < noroeste,mexico < norte,power,54.61854979057937,capaExc
40th < 2045,mexico < noroeste,mexico < norte,power,115.37424568520866,capaExc
40th < 2050,mexico < noroeste,mexico < norte,power,176.12994157985014,capaExc
10th < 2015,mexico < noroeste,mexico < occidental,power,8.25446895540939,capaExc
10th < 2020,mexico < noroeste,mexico < occidental,power,16.50893791081878,capaExc
20th < 2025,mexico < noroeste,mexico < occidental,power,62.50165666349535,capaExc
20th < 2030,mexico < noroeste,mexico < occidental,power,108.49437542294935,capaExc
30th < 2035,mexico < noroeste,mexico < occidental,power,108.49437542217636,capaExc
30th < 2040,mexico < noroeste,mexico < occidental,power,108.49437542233865,capaExc
40th < 2045,mexico < noroeste,mexico < occidental,power,108.49437542237476,capaExc
40th < 2050,mexico < noroeste,mexico < occidental,power,108.49437542241738,capaExc
10th < 2015,mexico < norte,mexico < occidental,power,9.36148315104846e-10,capaExc
10th < 2020,mexico < norte,mexico < occidental,power,1.872296630209692e-9,capaExc
20th < 2025,mexico < norte,mexico < occidental,power,2.252702708312348e-9,capaExc
20th < 2030,mexico < norte,mexico < occidental,power,2.6331087864150038e-9,capaExc
30th < 2035,mexico < norte,mexico < occidental,power,2.7073100760109816e-9,capaExc
30th < 2040,mexico < norte,mexico < occidental,power,2.7815113656069264e-9,capaExc
40th < 2045,mexico < norte,mexico < occidental,power,8.02989239876022e-8,capaExc
40th < 2050,mexico < norte,mexico < occidental,power,1.5781633660959496e-7,capaExc
10th < 2015,mexico < occidental,mexico < oriental,power,8.669847044925286,capaExc
10th < 2020,mexico < occidental,mexico < oriental,power,17.33969408985057,capaExc
20th < 2025,mexico < occidental,mexico < oriental,power,45.58528591204965,capaExc
20th < 2030,mexico < occidental,mexico < oriental,power,73.83087773417033,capaExc
30th < 2035,mexico < occidental,mexico < oriental,power,73.83087773426115,capaExc
30th < 2040,mexico < occidental,mexico < oriental,power,73.83087773428247,capaExc
40th < 2045,mexico < occidental,mexico < oriental,power,73.83087773432345,capaExc
40th < 2050,mexico < occidental,mexico < oriental,power,73.8308777343716,capaExc
10th < 2015,mexico < oriental,mexico < peninsular,power,1.0232765640740151,capaExc
10th < 2020,mexico < oriental,mexico < peninsular,power,2.0465531281480303,capaExc
20th < 2025,mexico < oriental,mexico < peninsular,power,3.690170305845068,capaExc
20th < 2030,mexico < oriental,mexico < peninsular,power,5.333787483600174,capaExc
30th < 2035,mexico < oriental,mexico < peninsular,power,5.585125810075327,capaExc
30th < 2040,mexico < oriental,mexico < peninsular,power,5.8364641365632695,capaExc
40th < 2045,mexico < oriental,mexico < peninsular,power,10.722150161982047,capaExc
40th < 2050,mexico < oriental,mexico < peninsular,power,15.607836187409536,capaExc
10th < 2015,usa < alabama,usa < florida,power,2.9024266676771715,capaExc
10th < 2020,usa < alabama,usa < florida,power,4.654853335354343,capaExc
20th < 2025,usa < alabama,usa < florida,power,4.654853343289659,capaExc
20th < 2030,usa < alabama,usa < florida,power,4.654853351239591,capaExc
30th < 2035,usa < alabama,usa < florida,power,4.654853351280601,capaExc
30th < 2040,usa < alabama,usa < florida,power,4.65485335138322,capaExc
40th < 2045,usa < alabama,usa < florida,power,22.27189234019611,capaExc
40th < 2050,usa < alabama,usa < florida,power,39.88893132866427,capaExc
10th < 2015,usa < alabama,usa < georgia,power,6.700000000013563,capaExc
10th < 2020,usa < alabama,usa < georgia,power,6.700000000027125,capaExc
20th < 2025,usa < alabama,usa < georgia,power,6.700000000057274,capaExc
20th < 2030,usa < alabama,usa < georgia,power,6.700000000087423,capaExc
30th < 2035,usa < alabama,usa < georgia,power,6.700000000119449,capaExc
30th < 2040,usa < alabama,usa < georgia,power,6.700000000151431,capaExc
40th < 2045,usa < alabama,usa < georgia,power,6.7000000002159945,capaExc
40th < 2050,usa < alabama,usa < georgia,power,6.700000000280559,capaExc
10th < 2015,usa < alabama,usa < mississippi,power,4.930000000016163,capaExc
10th < 2020,usa < alabama,usa < mississippi,power,4.930000000032327,capaExc
20th < 2025,usa < alabama,usa < mississippi,power,4.930000000715276,capaExc
20th < 2030,usa < alabama,usa < mississippi,power,4.930000001398227,capaExc
30th < 2035,usa < alabama,usa < mississippi,power,4.930000001446443,capaExc
30th < 2040,usa < alabama,usa < mississippi,power,4.930000001494658,capaExc
40th < 2045,usa < alabama,usa < mississippi,power,20.094711097836687,capaExc
40th < 2050,usa < alabama,usa < mississippi,power,35.25942219307306,capaExc
10th < 2015,usa < alabama,usa < tennessee,power,1.3500000000668202,capaExc
10th < 2020,usa < alabama,usa < tennessee,power,1.3500000001336403,capaExc
20th < 2025,usa < alabama,usa < tennessee,power,1.5165128655415856,capaExc
20th < 2030,usa < alabama,usa < tennessee,power,1.6830257309492112,capaExc
30th < 2035,usa < alabama,usa < tennessee,power,1.6830257309953471,capaExc
30th < 2040,usa < alabama,usa < tennessee,power,1.6830257310420436,capaExc
40th < 2045,usa < alabama,usa < tennessee,power,10.692973174643052,capaExc
40th < 2050,usa < alabama,usa < tennessee,power,19.702920618057775,capaExc
10th < 2015,usa < arizona,usa < california,power,6.758029448248919,capaExc
10th < 2020,usa < arizona,usa < california,power,10.56605889649784,capaExc
20th < 2025,usa < arizona,usa < california,power,19.951474028177262,capaExc
20th < 2030,usa < arizona,usa < california,power,29.336889159952452,capaExc
30th < 2035,usa < arizona,usa < california,power,29.36918731188863,capaExc
30th < 2040,usa < arizona,usa < california,power,29.40148546037365,capaExc
40th < 2045,usa < arizona,usa < california,power,32.866692232221105,capaExc
40th < 2050,usa < arizona,usa < california,power,36.33189900388224,capaExc
10th < 2015,usa < arizona,usa < nevada,power,4.45000000001315,capaExc
10th < 2020,usa < arizona,usa < nevada,power,4.450000000026298,capaExc
20th < 2025,usa < arizona,usa < nevada,power,4.450000000056095,capaExc
20th < 2030,usa < arizona,usa < nevada,power,4.4500000000858915,capaExc
30th < 2035,usa < arizona,usa < nevada,power,4.450000000117589,capaExc
30th < 2040,usa < arizona,usa < nevada,power,4.450000000149286,capaExc
40th < 2045,usa < arizona,usa < nevada,power,4.4500000002149305,capaExc
40th < 2050,usa < arizona,usa < nevada,power,4.450000000280575,capaExc
10th < 2015,usa < arizona,usa < newMexico,power,7.030196182550174,capaExc
10th < 2020,usa < arizona,usa < newMexico,power,7.1003923651003475,capaExc
20th < 2025,usa < arizona,usa < newMexico,power,12.507718847797438,capaExc
20th < 2030,usa < arizona,usa < newMexico,power,17.915045330412298,capaExc
30th < 2035,usa < arizona,usa < newMexico,power,17.915045330673692,capaExc
30th < 2040,usa < arizona,usa < newMexico,power,17.915045330598087,capaExc
40th < 2045,usa < arizona,usa < newMexico,power,19.164228746632723,capaExc
40th < 2050,usa < arizona,usa < newMexico,power,20.41341216275402,capaExc
10th < 2015,usa < arizona,usa < utah,power,0.14000000001756557,capaExc
10th < 2020,usa < arizona,usa < utah,power,0.14000000003513113,capaExc
20th < 2025,usa < arizona,usa < utah,power,0.14000000006478155,capaExc
20th < 2030,usa < arizona,usa < utah,power,0.14000000009443198,capaExc
30th < 2035,usa < arizona,usa < utah,power,0.14000000012591649,capaExc
30th < 2040,usa < arizona,usa < utah,power,0.14000000015740102,capaExc
40th < 2045,usa < arizona,usa < utah,power,0.1400000002237841,capaExc
40th < 2050,usa < arizona,usa < utah,power,0.14000000029016715,capaExc
10th < 2015,usa < arkansas,usa < louisiana,power,4.100000000017096,capaExc
10th < 2020,usa < arkansas,usa < louisiana,power,4.100000000034194,capaExc
20th < 2025,usa < arkansas,usa < louisiana,power,4.100000000064273,capaExc
20th < 2030,usa < arkansas,usa < louisiana,power,4.100000000094351,capaExc
30th < 2035,usa < arkansas,usa < louisiana,power,4.100000000127946,capaExc
30th < 2040,usa < arkansas,usa < louisiana,power,4.100000000161541,capaExc
40th < 2045,usa < arkansas,usa < louisiana,power,4.10000000022871,capaExc
40th < 2050,usa < arkansas,usa < louisiana,power,4.100000000295879,capaExc
10th < 2015,usa < arkansas,usa < mississippi,power,1.6600000000246504,capaExc
10th < 2020,usa < arkansas,usa < mississippi,power,1.6600000000493007,capaExc
20th < 2025,usa < arkansas,usa < mississippi,power,1.6600000001872286,capaExc
20th < 2030,usa < arkansas,usa < mississippi,power,1.6600000003251565,capaExc
30th < 2035,usa < arkansas,usa < mississippi,power,1.7063703827255083,capaExc
30th < 2040,usa < arkansas,usa < mississippi,power,1.7527407651258218,capaExc
40th < 2045,usa < arkansas,usa < mississippi,power,13.721465590667274,capaExc
40th < 2050,usa < arkansas,usa < mississippi,power,25.69019041641513,capaExc
10th < 2015,usa < arkansas,usa < missouri,power,3.7000000000572784,capaExc
10th < 2020,usa < arkansas,usa < missouri,power,3.700000000114557,capaExc
20th < 2025,usa < arkansas,usa < missouri,power,3.7000000001387776,capaExc
20th < 2030,usa < arkansas,usa < missouri,power,3.7000000001629982,capaExc
30th < 2035,usa < arkansas,usa < missouri,power,3.700000000196834,capaExc
30th < 2040,usa < arkansas,usa < missouri,power,3.700000000230669,capaExc
40th < 2045,usa < arkansas,usa < missouri,power,3.7000000003161073,capaExc
40th < 2050,usa < arkansas,usa < missouri,power,3.700000000401545,capaExc
10th < 2015,usa < arkansas,usa < oklahoma,power,4.210000000021878,capaExc
10th < 2020,usa < arkansas,usa < oklahoma,power,4.210000000043755,capaExc
20th < 2025,usa < arkansas,usa < oklahoma,power,4.210000000335995,capaExc
20th < 2030,usa < arkansas,usa < oklahoma,power,4.210000000628234,capaExc
30th < 2035,usa < arkansas,usa < oklahoma,power,4.210000000669145,capaExc
30th < 2040,usa < arkansas,usa < oklahoma,power,4.210000000710055,capaExc
40th < 2045,usa < arkansas,usa < oklahoma,power,6.895192045032232,capaExc
40th < 2050,usa < arkansas,usa < oklahoma,power,9.58038408933475,capaExc
10th < 2015,usa < arkansas,usa < tennessee,power,1.0200000000267713,capaExc
10th < 2020,usa < arkansas,usa < tennessee,power,1.0200000000535427,capaExc
20th < 2025,usa < arkansas,usa < tennessee,power,1.0200000002538119,capaExc
20th < 2030,usa < arkansas,usa < tennessee,power,1.0200000004540812,capaExc
30th < 2035,usa < arkansas,usa < tennessee,power,1.100818118168256,capaExc
30th < 2040,usa < arkansas,usa < tennessee,power,1.181636235882301,capaExc
40th < 2045,usa < arkansas,usa < tennessee,power,43.863552027227904,capaExc
40th < 2050,usa < arkansas,usa < tennessee,power,86.54546781917102,capaExc
10th < 2015,usa < arkansas,usa < texas,power,0.3200000000259353,capaExc
10th < 2020,usa < arkansas,usa < texas,power,0.3200000000518707,capaExc
20th < 2025,usa < arkansas,usa < texas,power,0.32000000051475924,capaExc
20th < 2030,usa < arkansas,usa < texas,power,0.32000000097764786,capaExc
30th < 2035,usa < arkansas,usa < texas,power,0.32000000102028575,capaExc
30th < 2040,usa < arkansas,usa < texas,power,0.32000000106292364,capaExc
40th < 2045,usa < arkansas,usa < texas,power,56.09546965785683,capaExc
40th < 2050,usa < arkansas,usa < texas,power,111.87093931408776,capaExc
10th < 2015,usa < california,usa < nevada,power,3.1856078112296595,capaExc
10th < 2020,usa < california,usa < nevada,power,3.671215622459319,capaExc
20th < 2025,usa < california,usa < nevada,power,9.362796740995531,capaExc
20th < 2030,usa < california,usa < nevada,power,15.054377859429412,capaExc
30th < 2035,usa < california,usa < nevada,power,15.085226688938963,capaExc
30th < 2040,usa < california,usa < nevada,power,15.116075517076833,capaExc
40th < 2045,usa < california,usa < nevada,power,21.565973537064004,capaExc
40th < 2050,usa < california,usa < nevada,power,28.015871557058055,capaExc
10th < 2015,usa < california,usa < oregon,power,12.566879778134545,capaExc
10th < 2020,usa < california,usa < oregon,power,17.99375955626909,capaExc
20th < 2025,usa < california,usa < oregon,power,29.82874756656838,capaExc
20th < 2030,usa < california,usa < oregon,power,41.66373557755215,capaExc
30th < 2035,usa < california,usa < oregon,power,41.66373557526699,capaExc
30th < 2040,usa < california,usa < oregon,power,41.66373557894459,capaExc
40th < 2045,usa < california,usa < oregon,power,46.65943014883205,capaExc
40th < 2050,usa < california,usa < oregon,power,51.655124717000604,capaExc
10th < 2015,usa < california,usa < utah,power,2.294753750110766,capaExc
10th < 2020,usa < california,usa < utah,power,4.589507500221532,capaExc
20th < 2025,usa < california,usa < utah,power,22.479343188970354,capaExc
20th < 2030,usa < california,usa < utah,power,40.36917887772208,capaExc
30th < 2035,usa < california,usa < utah,power,40.38308043008012,capaExc
30th < 2040,usa < california,usa < utah,power,40.39698198228632,capaExc
40th < 2045,usa < california,usa < utah,power,50.674522452944416,capaExc
40th < 2050,usa < california,usa < utah,power,60.95206292356457,capaExc
10th < 2015,usa < colorado,usa < kansas,power,0.2100000000851013,capaExc
10th < 2020,usa < colorado,usa < kansas,power,0.21000000017020265,capaExc
20th < 2025,usa < colorado,usa < kansas,power,2.0576337466654544,capaExc
20th < 2030,usa < colorado,usa < kansas,power,3.9052674930611353,capaExc
30th < 2035,usa < colorado,usa < kansas,power,3.905267493227904,capaExc
30th < 2040,usa < colorado,usa < kansas,power,3.90526749325272,capaExc
40th < 2045,usa < colorado,usa < kansas,power,3.9052674941825924,capaExc
40th < 2050,usa < colorado,usa < kansas,power,3.9052674951302437,capaExc
10th < 2015,usa < colorado,usa < newMexico,power,0.6900000000242951,capaExc
10th < 2020,usa < colorado,usa < newMexico,power,0.6900000000485903,capaExc
20th < 2025,usa < colorado,usa < newMexico,power,0.6900000000748864,capaExc
20th < 2030,usa < colorado,usa < newMexico,power,0.6900000001011826,capaExc
30th < 2035,usa < colorado,usa < newMexico,power,0.6900000001316763,capaExc
30th < 2040,usa < colorado,usa < newMexico,power,0.6900000001621699,capaExc
40th < 2045,usa < colorado,usa < newMexico,power,0.6900000002279066,capaExc
40th < 2050,usa < colorado,usa < newMexico,power,0.6900000002936433,capaExc
10th < 2015,usa < colorado,usa < utah,power,0.2400000000305605,capaExc
10th < 2020,usa < colorado,usa < utah,power,0.24000000006112102,capaExc
20th < 2025,usa < colorado,usa < utah,power,5.0030012865168985,capaExc
20th < 2030,usa < colorado,usa < utah,power,9.766002572996635,capaExc
30th < 2035,usa < colorado,usa < utah,power,9.766002573013592,capaExc
30th < 2040,usa < colorado,usa < utah,power,9.766002573015928,capaExc
40th < 2045,usa < colorado,usa < utah,power,10.65928784627668,capaExc
40th < 2050,usa < colorado,usa < utah,power,11.552573119536163,capaExc
10th < 2015,usa < colorado,usa < wyoming,power,3.3200000000465777,capaExc
10th < 2020,usa < colorado,usa < wyoming,power,3.320000000093156,capaExc
20th < 2025,usa < colorado,usa < wyoming,power,3.3200000001112664,capaExc
20th < 2030,usa < colorado,usa < wyoming,power,3.3200000001293772,capaExc
30th < 2035,usa < colorado,usa < wyoming,power,3.3200000001578585,capaExc
30th < 2040,usa < colorado,usa < wyoming,power,3.3200000001863397,capaExc
40th < 2045,usa < colorado,usa < wyoming,power,3.3200000002584287,capaExc
40th < 2050,usa < colorado,usa < wyoming,power,3.3200000003305172,capaExc
10th < 2015,usa < connecticut,usa < massachusetts,power,1.5200000000155383,capaExc
10th < 2020,usa < connecticut,usa < massachusetts,power,1.5200000000310763,capaExc
20th < 2025,usa < connecticut,usa < massachusetts,power,1.5200000000651621,capaExc
20th < 2030,usa < connecticut,usa < massachusetts,power,1.520000000099248,capaExc
30th < 2035,usa < connecticut,usa < massachusetts,power,1.5200000001304697,capaExc
30th < 2040,usa < connecticut,usa < massachusetts,power,1.5200000001616911,capaExc
40th < 2045,usa < connecticut,usa < massachusetts,power,1.5200000002279317,capaExc
40th < 2050,usa < connecticut,usa < massachusetts,power,1.5200000002941723,capaExc
10th < 2015,usa < connecticut,usa < newYork,power,4.788820411350494,capaExc
10th < 2020,usa < connecticut,usa < newYork,power,8.43764082270099,capaExc
20th < 2025,usa < connecticut,usa < newYork,power,8.437640822757052,capaExc
20th < 2030,usa < connecticut,usa < newYork,power,8.43764082285047,capaExc
30th < 2035,usa < connecticut,usa < newYork,power,8.437640823099235,capaExc
